TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,SYMBOL,SERIES,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,NAME,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,VOLUME,VALUE,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4,Segment,Industry,Nifty500,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,Overlay,History_OK,Regime,Own_Narrow,ATR14,SMA50,SMA100,Width_ATR,Value_Ratio,Above_SMA50,Above_SMA100,Setup,Signal_Direction,Signal_Score,Signal_Grade,Signal_Explanation,Strategy_Type,Strategy_Setup,Strategy_Confirmation,Strategy_Explanation,Daily_Signal,Weekly_Signal,Monthly_Signal,Confluence_Score
2026-09-07,2026-09-07,CM,NSE,STK,757955,INE124Y01028,PASHUPATI,EQ,,,,,PASHUPATI COTSPIN LIMITED,83.8,98.32,81.0,81.34,81.45,81.94,,81.39,,,587440,50583708.12,6157,F1,1,,,,,,Cash Only,Unclassified,False,86.88666666666666,89.66,84.11333333333332,89.66,84.11333333333332,5.546666666666681,6.819113187443669,Wide,Bearish,Below CPR,False,False,1.0,60,2693052.4349999996,Higher,True,Risk Off,False,3.1707142857142876,85.7932,96.8343,1.7493429451077604,18.7830387045546,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed,0,0,0,0
2026-09-07,2026-09-07,CM,NSE,STK,19015,INE0KNT01012,MVGJL,EQ,,,,,MANOJ VAIBHAV GEM N JEW L,181.9,215.88,181.0,215.88,215.88,179.9,,215.88,,,3202765,657072768.74,51174,F1,1,,,,,,Cash Only,Unclassified,False,204.25333333333333,198.44,210.06666666666666,210.06666666666666,198.44,11.626666666666665,5.3857081094435175,Wide,Bullish,Above CPR,False,False,1.0,60,9595054.965,Higher,True,Risk Off,False,10.561428571428575,160.1736,160.53529999999998,1.100861174985346,68.48035484286567,True,True,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed,0,0,0,0
2026-09-07,2026-09-07,CM,NSE,STK,10321,INE431F01018,PKTEA,EQ,,,,,THE P K TEA PROD CO LTD,808.0,963.15,808.0,963.15,963.15,802.65,,963.15,,,13475,12876525.5,546,F1,1,,,,,,Cash Only,Unclassified,False,911.4333333333334,885.575,937.2916666666667,937.2916666666667,885.575,51.7166666666667,5.369533994358791,Wide,Bullish,Above CPR,False,False,1.0,60,74972.4,Higher,True,Risk Off,False,54.7357142857143,733.462,767.4854999999999,0.9448431858715041,171.75021074422057,True,True,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed,0,0,0,0
2026-09-07,2026-09-07,CM,NSE,STK,765170,INE205F01016,STLSTRINF,EQ,,,,,STEEL STRIPS INFRA L,19.55,22.78,18.12,19.07,18.86,19.55,,19.06,,,5513,110809.69,104,F1,1,,,,,,Cash Only,Unclassified,False,19.990000000000002,20.450000000000003,19.53,20.450000000000003,19.53,0.9200000000000017,4.8243314105925625,Wide,Bearish,Below CPR,False,False,1.0,14,29336.135000000002,Outside,False,Risk Off,False,,,,,3.777242298619092,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed,0,0,0,0
2026-09-07,2026-09-07,CM,NSE,STK,16959,INE773I01017,ALKALI,EQ,,,,,ALKALI METALS LTD,69.99,78.66,68.0,78.66,78.66,65.55,,78.66,,,72483,5509419.66,735,F1,1,,,,,,Cash Only,Unclassified,False,75.10666666666667,73.33,76.88333333333334,76.88333333333334,73.33,3.5533333333333417,4.517331977286221,Wide,Bullish,Above CPR,False,False,0.9833333333333333,60,535112.985,Lower,True,Risk Off,False,7.835714285714288,65.14,67.3898,0.45347918565785567,10.295806333311086,True,True,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed,0,0,0,0
2026-09-07,2026-09-07,CM,NSE,STK,3727,INE02AR01019,ANMOL,EQ,,,,,ANMOL INDIA LIMITED,10.0,11.49,10.0,10.09,10.23,10.08,,10.1,,,167944,1736661.54,415,F1,1,,,,,,Cash Only,Unclassified,False,10.526666666666667,10.745000000000001,10.308333333333334,10.745000000000001,10.308333333333334,0.4366666666666674,4.3277172117608265,Wide,Bearish,Below CPR,False,False,1.0,60,254596.615,Higher,True,Risk Off,False,0.41499999999999976,10.3682,11.026699999999998,1.0522088353413679,6.821227925595162,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed,0,0,-2,-2
2026-09-07,2026-09-07,CM,NSE,STK,14982,INE320B01020,CENTUM,EQ,,,,,CENTUM ELECTRONICS LTD,3778.2,4420.0,3778.2,4376.9,4381.0,3767.3,,4377.01,,,827315,3499667819.3,106420,F1,1,,,,,,Cash Only,Unclassified,False,4191.7,4099.1,4284.299999999999,4284.299999999999,4099.1,185.1999999999989,4.231305261714888,Wide,Bullish,Above CPR,False,False,1.0,60,131412923.45,Higher,True,Risk Off,False,171.88571428571427,3614.612,3411.3130000000006,1.0774601063829725,26.63107803572724,True,True,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed,0,0,0,0
2026-09-07,2026-09-07,CM,NSE,STK,2998,INE018401013,SUVIDHAA,EQ,,,,,SUVIDHAA INFOSERVE LTD,2.44,2.56,2.13,2.21,2.25,2.42,,2.21,,,382018,903076.87,666,F1,1,,,,,,Cash Only,Unclassified,False,2.3,2.3449999999999998,2.255,2.3449999999999998,2.255,0.08999999999999986,4.072398190045242,Wide,Bearish,Below CPR,False,False,0.9666666666666667,60,250028.005,Inside,True,Risk Off,False,0.26785714285714296,2.4766,2.609,0.33599999999999935,3.611902874639983,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed,0,0,0,0
2026-09-07,2026-09-07,CM,NSE,STK,762792,INE689O01013,MERCANTILE,EQ,,,,,MERCANTILE VENTURES LTD.,24.99,27.7,24.01,24.43,24.06,25.45,,24.44,,,977634,25253913.26,1867,F1,1,,,,,,Cash Only,Unclassified,False,25.38,25.855,24.904999999999998,25.855,24.904999999999998,0.9500000000000028,3.8886614817847027,Wide,Bearish,Below CPR,False,False,1.0,60,61602.685,Outside,True,Risk Off,False,2.4528571428571424,24.618,,0.3873034362259768,409.94825566450555,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed,0,0,0,0
2026-09-07,2026-09-07,CM,NSE,STK,29124,INE785M01021,PCJEWELLER,EQ,,,,,PC JEWELLER LTD,12.29,14.08,12.21,13.93,13.99,11.86,,13.93,,,2196523618,29364629769.87,626266,F1,1,,,,,,Cash Only,Unclassified,False,13.406666666666666,13.145,13.668333333333333,13.668333333333333,13.145,0.5233333333333334,3.756879636276622,Wide,Bullish,Above CPR,False,False,1.0,60,2553873884.765,Higher,True,Risk Off,False,0.7785714285714287,10.007399999999999,9.523100000000001,0.67217125382263,11.498073552121406,True,True,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed,0,0,0,0
2026-09-07,2026-09-07,CM,NSE,STK,7374,INE939A01011,STAR,EQ,,,,,STRIDES PHARMA SCI LTD,1058.7,1187.6,1045.0,1178.8,1166.0,1059.6,,1178.78,,,2617272,3034138042.1,104221,F1,1,,,,,,Cash Only,Unclassified,False,1137.1333333333332,1116.3,1157.9666666666665,1157.9666666666665,1116.3,41.666666666666515,3.5346680239791755,Wide,Bullish,Above CPR,False,False,1.0,60,190644593.89999998,Higher,True,Risk Off,False,41.74285714285713,1037.576,1062.8435,0.9981747661419086,15.915153847433595,True,True,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed,0,0,0,0
2026-09-07,2026-09-07,CM,NSE,STK,15194,INE817H01022,BURNPUR,EQ,,,,,BURNPUR CEMENT LIMITED,22.63,22.63,20.49,20.49,20.49,21.56,,20.49,,,378050,8000469.46,1239,F1,1,,,,,,Cash Only,Unclassified,False,21.203333333333333,21.56,20.846666666666668,21.56,20.846666666666668,0.7133333333333312,3.481373027493076,Wide,Bearish,Below CPR,False,False,0.8,10,3348778.545,Outside,False,Risk Off,False,,,,,2.3890709261576446,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed,0,0,0,0
2026-09-07,2026-09-07,CM,NSE,STK,18214,INE141K01013,TEXMOPIPES,EQ,,,,,TEXMO PIPE & PRODUCTS LTD,47.3,55.47,47.25,54.18,53.89,46.23,,54.19,,,2193984,117854973.2,13759,F1,1,,,,,,Cash Only,Unclassified,False,52.300000000000004,51.36,53.24000000000001,53.24000000000001,51.36,1.8800000000000097,3.4699150978220925,Wide,Bullish,Above CPR,False,False,1.0,60,922865.22,Higher,True,Risk Off,False,2.105714285714286,44.5246,45.14189999999999,0.8928086838534645,127.70550958676284,True,True,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed,0,0,0,0
2026-09-07,2026-09-07,CM,NSE,STK,17376,INE688J01023,LANDSMILL,EQ,,,,,LANDSMILL GREEN LIMITED,0.64,0.64,0.58,0.58,0.6,0.63,,0.58,,,6371276,3838027.67,1912,F1,1,,,,,,Cash Only,Unclassified,False,0.6,0.61,0.59,0.61,0.59,0.020000000000000018,3.448275862068969,Wide,Bearish,Below CPR,False,False,0.9833333333333333,60,1543222.4849999999,Lower,True,Risk Off,False,0.03142857142857141,0.7576,0.8367999999999999,0.6363636363636374,2.4870216104970764,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed,0,0,0,0
2026-09-07,2026-09-07,CM,NSE,STK,10793,INE0DYJ01015,SYRMA,EQ,,,,,SYRMA SGS TECHNOLOGY LTD,1458.5,1645.0,1458.3,1634.8,1627.0,1457.3,,1634.78,,,13079561,20825271470.1,354310,F1,1,,,,,,Cash Only,Capital Goods,True,1579.3666666666668,1551.65,1607.0833333333335,1607.0833333333335,1551.65,55.433333333333394,3.3908327216377168,Wide,Bullish,Above CPR,False,False,1.0,60,1378313012.35,Higher,True,Risk Off,False,52.97142857142857,1422.852,1273.7535,1.0464760877382249,15.109246799167389,True,True,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed,0,0,0,0
2026-09-07,2026-09-07,CM,NSE,STK,29492,INE215B01022,ORCHASP,EQ,,,,,ORCHASP LIMITED,1.39,1.42,1.29,1.29,1.3,1.39,,1.29,,,409348,539046.63,319,F1,1,,,,,,Cash Only,Unclassified,False,1.3333333333333333,1.355,1.3116666666666665,1.355,1.3116666666666665,0.043333333333333446,3.3591731266149956,Wide,Bearish,Below CPR,False,False,0.9833333333333333,60,381077.57,Lower,True,Risk Off,False,0.10857142857142854,1.5967999999999998,1.7934999999999999,0.399122807017545,1.414532558292528,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed,0,0,0,0
2026-09-07,2026-09-07,CM,NSE,STK,764768,INE026D01011,LOTUSCHO,EQ,,,,,LOTUS CHOCOLATE CO. LTD.,633.55,655.65,592.0,596.45,598.9,630.4,,596.93,,,17992,10890945.5,1396,F1,1,,,,,,Cash Only,Unclassified,False,614.7,623.825,605.575,623.825,605.575,18.25,3.059770307653617,Wide,Bearish,Below CPR,False,False,1.0,16,1455256.325,Lower,False,Risk Off,False,25.389285714285716,,,0.7188071458714306,7.483867489804588,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed,0,0,0,0
