SYMBOL,Industry,CLOSE,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width_Pct,Width_Rank_Pct,Overlay,Setup,Bias,Price_Position,Segment,Confluence_Score,Signal_Direction,Signal_Score,Signal_Grade,Signal_Explanation,Strategy_Type,Strategy_Setup,Strategy_Confirmation,Strategy_Explanation,Regime
PARNAXLAB,Unclassified,123.87,124.53000000000002,124.86,124.20000000000003,124.86,124.20000000000003,0.5328166626301511,0.23809523809523808,Lower,Short,Bearish,Below CPR,Cash Only,-2,Short,88,Strong confirmation,CPR width: 0.5328% (12/20); Price location: Below CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: confirmed (1.00x) (20/20); Higher timeframe: aligned (-2) (16/20),Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,Risk Off
SUVIDHAA,Unclassified,2.28,2.28,2.2800000000000002,2.2799999999999994,2.2800000000000002,2.2799999999999994,3.8955193846496723e-14,0.05,Inside,Watch Short,Bearish,Inside CPR,Cash Only,-1,Short,74,Confirmed,CPR width: Narrow (20/20); Price location: Inside CPR; watch state (10/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: moderate (0.79x) (12/20); Higher timeframe: slightly aligned (-1) (12/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,Risk Off
DEVIT,Unclassified,23.8,23.900000000000002,23.950000000000003,23.85,23.950000000000003,23.85,0.4201680672268967,0.25,Lower,Short,Bearish,Below CPR,Cash Only,-2,Short,72,Confirmed,CPR width: 0.4202% (12/20); Price location: Below CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: light (0.70x) (4/20); Higher timeframe: aligned (-2) (16/20),Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,Risk Off
ANTGRAPHIC,Unclassified,0.74,0.7399999999999999,0.74,0.7399999999999998,0.74,0.7399999999999998,3.00060276925718e-14,0.11666666666666667,Lower,Watch Short,Bearish,Inside CPR,Cash Only,-1,Short,66,Confirmed,CPR width: Narrow (20/20); Price location: Inside CPR; watch state (10/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: light (0.61x) (4/20); Higher timeframe: slightly aligned (-1) (12/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,Risk Off
