TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,SYMBOL,SERIES,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,NAME,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,VOLUME,VALUE,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4,Segment,Industry,Nifty500,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,Overlay,History_OK,Regime,Own_Narrow,ATR14,SMA50,SMA100,Width_ATR,Value_Ratio,Above_SMA50,Above_SMA100,Setup,Signal_Direction,Signal_Score,Signal_Grade,Signal_Explanation,Strategy_Type,Strategy_Setup,Strategy_Confirmation,Strategy_Explanation,Daily_Signal,Weekly_Signal,Monthly_Signal,Confluence_Score
2026-09-22,2026-09-22,CM,NSE,STK,2029,INE053F01010,IRFC,EQ,,,,,INDIAN RAILWAY FIN CORP L,80.51,80.8,79.8,80.0,80.0,80.22,,79.99,,,4813566,385935323.7,35133,F1,1,,,,,,F&O + Cash,Financial Services,True,80.2,80.3,80.10000000000001,80.3,80.10000000000001,0.19999999999998863,0.2499999999999858,Narrow,Bearish,Below CPR,False,True,0.48333333333333334,60,613961496.79,Lower,True,Risk Off,False,1.510000000000002,85.6458,91.27770000000001,0.1324503311258201,0.6285985777899777,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-22,2026-09-22,CM,NSE,STK,3045,INE062A01020,SBIN,EQ,,,,,STATE BANK OF INDIA,999.1,1000.1,981.3,987.0,987.0,996.0,,987.0,,,6126235,6051343288.7,125775,F1,1,,,,,,F&O + Cash,Financial Services,True,989.4666666666667,990.7,988.2333333333333,990.7,988.2333333333333,2.466666666666697,0.24991556906450832,Narrow,Bearish,Below CPR,False,True,0.43333333333333335,60,8829322317.150002,Lower,True,Risk Off,False,16.678571428571438,1033.2839999999999,1020.5825,0.14789436117059418,0.6853689412771715,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-22,2026-09-22,CM,NSE,STK,10350,INE718F01018,CSLFINANCE,EQ,,,,,CSL FINANCE LIMITED,224.5,224.5,217.62,220.24,221.8,220.46,,220.25,,,12304,2708125.54,588,F1,1,,,,,,Cash Only,Unclassified,False,220.78666666666666,221.06,220.51333333333332,221.06,220.51333333333332,0.5466666666666811,0.24821406949994598,Narrow,Bearish,Below CPR,False,True,0.31666666666666665,60,7797418.715,Higher,True,Risk Off,False,9.64571428571428,223.2864,225.64449999999997,0.05667456556082301,0.3473105189016389,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-22,2026-09-22,CM,NSE,STK,16736,INE964W01021,MKPL,EQ,,,,,M K PROTEINS LIMITED,4.04,4.11,3.98,4.03,4.06,3.98,,4.03,,,64158,259424.46,281,F1,1,,,,,,Cash Only,Unclassified,False,4.04,4.045,4.035,4.045,4.035,0.009999999999999787,0.24813895781637188,Narrow,Bearish,Below CPR,False,True,0.3333333333333333,60,439253.33,Higher,True,Risk Off,False,0.18142857142857136,4.1506,4.5475,0.05511811023621932,0.5906032858077592,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-22,2026-09-22,CM,NSE,STK,762695,INE926B01016,GRANDOAK,EQ,,,,,GRAND OAK CANYONS DIST L,34.69,34.69,32.76,33.6,33.97,33.07,,33.69,,,2503,85177.1,92,F1,1,,,,,,Cash Only,Unclassified,False,33.68333333333333,33.724999999999994,33.641666666666666,33.724999999999994,33.641666666666666,0.0833333333333286,0.2480158730158589,Narrow,Bearish,Below CPR,False,True,0.15,60,271785.6,Inside,True,Risk Off,True,2.0300000000000007,37.593399999999995,36.5935,0.04105090311986629,0.31339813441183056,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-22,2026-09-22,CM,NSE,STK,29598,INE612J01015,REPCOHOME,EQ,,,,,REPCO HOME FINANCE LTD,362.15,362.15,355.0,357.25,357.0,362.15,,357.25,,,62778,22424614.35,2048,F1,1,,,,,,Cash Only,Unclassified,False,358.1333333333334,358.575,357.6916666666668,358.575,357.6916666666668,0.8833333333332121,0.24725915558662337,Narrow,Bearish,Below CPR,False,True,0.31666666666666665,60,32325090.675,Inside,True,Risk Off,False,10.392857142857135,372.025,384.08950000000004,0.08499427262312699,0.6937216224838942,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-22,2026-09-22,CM,NSE,STK,13671,INE378D01032,MADHUCON,EQ,,,,,MADHUCON PROJECTS LTD.,4.2,4.2,3.97,4.07,4.12,4.02,,4.07,,,9701,39461.65,65,F1,1,,,,,,Cash Only,Unclassified,False,4.08,4.085,4.075,4.085,4.075,0.009999999999999787,0.24570024570024046,Narrow,Bearish,Below CPR,False,True,0.08333333333333333,60,158432.595,Inside,True,Risk Off,True,0.5792857142857143,4.9352,5.1221000000000005,0.017262638717632183,0.24907532443055674,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-22,2026-09-22,CM,NSE,STK,2645,INE03RS01027,DRCSYSTEMS,EQ,,,,,DRC SYSTEMS INDIA LIMITED,12.77,13.15,11.52,12.29,12.31,12.72,,12.31,,,195714,2383376.22,1116,F1,1,,,,,,Cash Only,Unclassified,False,12.32,12.335,12.305,12.335,12.305,0.030000000000001137,0.2441008950366244,Narrow,Bearish,Below CPR,False,True,0.2,60,515504.8,Lower,True,Risk Off,True,0.6907142857142857,13.1292,13.8824,0.04343329886246287,4.623383177033464,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,-2,0,-2
2026-09-22,2026-09-22,CM,NSE,STK,14480,INE314T01033,GOKULAGRO,EQ,,,,,GOKUL AGRO RESOURCES LTD,221.97,223.81,220.1,221.15,220.12,221.16,,221.15,,,158912,35248708.26,7286,F1,1,,,,,,Cash Only,Unclassified,False,221.68666666666664,221.95499999999998,221.4183333333333,221.95499999999998,221.4183333333333,0.5366666666666902,0.24267088702992998,Narrow,Bearish,Below CPR,False,True,0.2,60,69218442.345,Overlapping,True,Risk Off,True,6.563571428571431,227.738,226.94549999999998,0.08176442848333507,0.5092386807017797,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-22,2026-09-22,CM,NSE,STK,24265,INE778B01029,ESTER,EQ,,,,,ESTER INDUSTRIES LTD,87.17,88.4,86.45,87.11,87.3,87.17,,87.11,,,24596,2142812.59,1086,F1,1,,,,,,Cash Only,Unclassified,False,87.32000000000001,87.42500000000001,87.215,87.42500000000001,87.215,0.21000000000000796,0.2410745035013293,Narrow,Bearish,Below CPR,False,True,0.26666666666666666,60,5018583.625,Lower,True,Risk Off,False,2.7814285714285703,91.59359999999998,92.2155,0.07550077041602754,0.42697556723486896,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
