TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,SYMBOL,SERIES,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,NAME,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,VOLUME,VALUE,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4,Segment,Industry,Nifty500,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,Overlay,History_OK,Regime,Own_Narrow,ATR14,SMA50,SMA100,Width_ATR,Value_Ratio,Above_SMA50,Above_SMA100,Setup,Signal_Direction,Signal_Score,Signal_Grade,Signal_Explanation,Strategy_Type,Strategy_Setup,Strategy_Confirmation,Strategy_Explanation,Daily_Signal,Weekly_Signal,Monthly_Signal,Confluence_Score
2026-09-18,2026-09-18,CM,NSE,STK,762717,INE620D01011,INDPRUD,EQ,,,,,INDUSTRIAL & PRU INV CO L,6304.5,6304.5,6150.0,6227.5,6210.5,6273.5,,6227.5,,,64,394956.5,13,F1,1,,,,,,Cash Only,Unclassified,False,6227.333333333333,6227.25,6227.416666666666,6227.416666666666,6227.25,0.16666666666606034,0.0026763013515224464,Narrow,Bullish,Above CPR,True,False,0.11666666666666667,60,333402.0,Inside,True,Risk On,True,151.75,6368.48,6460.818499999999,0.0010982976386560814,1.1846254671537664,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-18,2026-09-18,CM,NSE,STK,18593,INE0OV601013,EMSLIMITED,EQ,,,,,EMS LIMITED,364.5,371.25,362.0,366.65,365.2,364.5,,366.61,,,104833,38334421.2,3238,F1,1,,,,,,Cash Only,Unclassified,False,366.6333333333334,366.625,366.64166666666677,366.64166666666677,366.625,0.016666666666765195,0.0045456611664435286,Narrow,Bullish,Above CPR,True,False,0.016666666666666666,60,96145948.9,Higher,True,Risk On,True,14.18928571428572,395.235,373.056,0.0011745951841666883,0.3987107271661656,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,-2,0,-2
2026-09-18,2026-09-18,CM,NSE,STK,7254,INE804L01022,MEDPLUS,EQ,,,,,MEDPLUS HEALTH SERV LTD,655.0,665.2,654.0,659.65,656.35,654.0,,659.63,,,87557,57615471.4,5035,F1,1,,,,,,Cash Only,Unclassified,False,659.6166666666667,659.6,659.6333333333333,659.6333333333333,659.6,0.03333333333330302,0.005053184769696508,Narrow,Bullish,Above CPR,True,False,0.03333333333333333,60,102351955.25,Inside,True,Risk On,True,17.053571428571445,700.123,783.6495000000001,0.001954624781848133,0.5629152003913477,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-18,2026-09-18,CM,NSE,STK,24924,INE819L01012,ELGIRUBCO,EQ,,,,,ELGI RUBBER CO. LTD,60.81,62.38,60.81,61.6,61.75,60.81,,61.6,,,74237,4579396.23,632,F1,1,,,,,,Cash Only,Unclassified,False,61.596666666666664,61.595,61.59833333333333,61.59833333333333,61.595,0.0033333333333303017,0.00541125541125049,Narrow,Bullish,Above CPR,True,False,0.016666666666666666,60,2923230.335,Higher,True,Risk On,True,3.6728571428571426,59.0194,54.540699999999994,0.0009075586671844463,1.5665533349085201,True,True,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-18,2026-09-18,CM,NSE,STK,21551,INE320X01016,HALEOSLABS,EQ,,,,,HALEOS LABS LIMITED,1493.5,1524.9,1470.0,1497.6,1499.0,1493.0,,1497.45,,,777,1160704.8,90,F1,1,,,,,,Cash Only,Unclassified,False,1497.5,1497.45,1497.55,1497.55,1497.45,0.09999999999990905,0.0066773504273443555,Narrow,Bullish,Above CPR,True,False,0.016666666666666666,60,916782.45,Lower,True,Risk On,True,53.34285714285719,1506.0720000000001,1507.335,0.0018746652383485878,1.26606350285174,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-18,2026-09-18,CM,NSE,STK,17945,INE03QK01018,COHANCE,EQ,,,,,COHANCE LIFESCIENCES LTD,439.95,446.65,429.25,438.0,436.4,439.95,,438.0,,,699254,305540663.0,22131,F1,1,,,,,,Cash Only,Healthcare,True,437.9666666666667,437.95,437.9833333333334,437.9833333333334,437.95,0.033333333333416704,0.007610350076122535,Narrow,Bullish,Above CPR,True,False,0.016666666666666666,60,247395010.675,Inside,True,Risk On,True,15.953571428571426,443.48699999999997,443.26,0.0020893963137131586,1.235031628836627,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-18,2026-09-18,CM,NSE,STK,4055,INE922B01023,PANACEABIO,EQ,,,,,PANACEA BIOTEC LTD,373.0,375.8,359.9,367.9,368.0,372.0,,367.9,,,119782,43852357.7,4233,F1,1,,,,,,Cash Only,Unclassified,False,367.8666666666666,367.85,367.8833333333332,367.8833333333332,367.85,0.03333333333318933,0.009060433088662499,Narrow,Bullish,Above CPR,True,False,0.016666666666666666,60,60417963.275000006,Lower,True,Risk On,True,15.524999999999993,425.915,448.866,0.002147074610833452,0.7258165506241985,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-18,2026-09-18,CM,NSE,STK,764648,INE823B01015,COMPEAU,EQ,,,,,COMPETENT AUTOMOB CO. L,360.0,369.9,360.0,365.0,365.0,360.0,,366.65,,,714,258070.8,9,F1,1,,,,,,Cash Only,Unclassified,False,364.9666666666667,364.95,364.9833333333334,364.9833333333334,364.95,0.033333333333416704,0.009132420091347043,Narrow,Bullish,Above CPR,True,False,0.08333333333333333,24,321135.625,Higher,True,Risk On,True,14.732142857142858,,,0.0022626262626319216,0.8036193430735067,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-18,2026-09-18,CM,NSE,STK,547,INE216A01030,BRITANNIA,EQ,,,,,BRITANNIA INDUSTRIES LTD,4982.0,5026.5,4968.0,4998.0,4998.0,4982.0,,4998.04,,,346885,1737048256.5,27865,F1,1,,,,,,F&O + Cash,Fast Moving Consumer Goods,True,4997.5,4997.25,4997.75,4997.75,4997.25,0.5,0.010004001600640256,Narrow,Bullish,Above CPR,True,False,0.03333333333333333,60,1351002627.75,Inside,True,Risk On,True,89.53571428571429,5337.24,5336.465,0.0055843637814120455,1.2857475039800121,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-18,2026-09-18,CM,NSE,STK,480,INE340A01012,BIRLACORPN,EQ,,,,,BIRLA CORPORATION LTD,815.0,842.15,804.8,823.6,821.0,811.15,,823.56,,,124135,101844999.95,12615,F1,1,,,,,,Cash Only,Unclassified,False,823.5166666666665,823.4749999999999,823.5583333333332,823.5583333333332,823.4749999999999,0.08333333333325754,0.010118180346437291,Narrow,Bullish,Above CPR,True,False,0.05,60,51232308.05,Higher,True,Risk On,True,23.58928571428573,903.3810000000001,943.6619999999999,0.0035326772646952454,1.9879057537404858,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
