TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,SYMBOL,SERIES,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,NAME,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,VOLUME,VALUE,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4,Segment,Industry,Nifty500,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,Overlay,History_OK,Regime,Own_Narrow,ATR14,SMA50,SMA100,Width_ATR,Value_Ratio,Above_SMA50,Above_SMA100,Setup,Signal_Direction,Signal_Score,Signal_Grade,Signal_Explanation,Strategy_Type,Strategy_Setup,Strategy_Confirmation,Strategy_Explanation,Daily_Signal,Weekly_Signal,Monthly_Signal,Confluence_Score
2026-09-23,2026-09-23,CM,NSE,STK,18012,INE03HW01020,VLEGOV,EQ,,,,,VL E GOV AND IT SOL LTD,10.35,10.79,9.88,10.42,10.4,10.29,,10.47,,,137354,1432112.59,471,F1,1,,,,,,Cash Only,Unclassified,False,10.363333333333335,10.335,10.39166666666667,10.39166666666667,10.335,0.05666666666666842,0.5438259756877968,Moderate,Bullish,Above CPR,False,False,0.16666666666666666,60,7060424.855,Higher,True,Risk On,True,0.9771428571428571,12.3288,15.111699999999999,0.05799220272904663,0.20283660252906976,False,False,Long,Long,52,Mixed,CPR width: 0.5438% (12/20); Price location: Above CPR (20/20); Trend: opposes SMA direction (0/20); Participation: light (0.20x) (4/20); Higher timeframe: aligned (+2) (16/20),Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,2,0,0,2
2026-09-23,2026-09-23,CM,NSE,STK,762802,INE200D01020,MMWL,EQ,,,,,MEDIA MATRIX WORLDWIDE L,13.35,13.85,13.28,13.7,13.71,13.29,,13.66,,,35980,486666.68,127,F1,1,,,,,,Cash Only,Unclassified,False,13.61,13.565,13.655,13.655,13.565,0.08999999999999986,0.656934306569342,Moderate,Bullish,Above CPR,False,False,0.19607843137254902,51,414194.34,Higher,True,Risk On,True,0.8050000000000003,13.654000000000002,,0.11180124223602463,1.1749718260273667,True,False,Long,Long,80,Strong confirmation,CPR width: 0.6569% (12/20); Price location: Above CPR (20/20); Trend: partially aligned (1/2) (12/20); Participation: confirmed (1.17x) (20/20); Higher timeframe: aligned (+2) (16/20),Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,2,0,0,2
2026-09-23,2026-09-23,CM,NSE,STK,14314,INE592B01024,TTL,EQ,,,,,T T LIMITED,7.02,7.5,7.02,7.26,7.33,7.29,,7.26,,,413643,2995658.5,458,F1,1,,,,,,Cash Only,Unclassified,False,7.260000000000001,7.26,7.260000000000002,7.260000000000002,7.26,1.7763568394002505e-15,2.446772506060951e-14,Narrow,Bullish,Inside CPR,False,False,0.016666666666666666,60,1050403.9,Inside,True,Risk On,True,0.46785714285714286,6.4974,7.0722000000000005,3.796793244519619e-15,2.8519110601169704,True,True,Watch Long,Long,82,Strong confirmation,CPR width: Narrow (20/20); Price location: Inside CPR; watch state (10/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: confirmed (2.85x) (20/20); Higher timeframe: slightly aligned (+1) (12/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,1,0,0,1
2026-09-23,2026-09-23,CM,NSE,STK,778,INE055C01020,KEEPLEARN,EQ,,,,,DSJ KEEP LEARNING LTD,1.88,1.89,1.81,1.84,1.87,1.84,,1.84,,,11868,21978.01,74,F1,1,,,,,,Cash Only,Unclassified,False,1.8466666666666667,1.85,1.8433333333333333,1.85,1.8433333333333333,0.006666666666666821,0.36231884057971847,Moderate,Bearish,Below CPR,False,False,0.26666666666666666,60,49681.29,Lower,True,Risk On,False,0.14214285714285704,1.8939999999999997,1.9502000000000002,0.04690117252931435,0.442380018715295,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,0,1,0,1
2026-09-23,2026-09-23,CM,NSE,STK,23647,INE185E01021,FILATFASH,EQ,,,,,FILATEX FASHIONS LIMITED,0.18,0.18,0.17,0.18,0.18,0.17,,0.19,,,12407028,2233252.19,637,F1,1,,,,,,Cash Only,Unclassified,False,0.17666666666666667,0.175,0.17833333333333334,0.17833333333333334,0.175,0.003333333333333355,1.8518518518518639,Wide,Bullish,Above CPR,False,False,0.7666666666666667,60,4769724.425000001,Overlapping,True,Risk On,False,0.012142857142857141,0.179,0.2235,0.2745098039215704,0.46821409184451984,True,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Watch,Wide CPR + close above CPR; trend mixed; participation light,0,0,1,1
2026-09-23,2026-09-23,CM,NSE,STK,4176,INE058B01018,ZENITHEXPO,EQ,,,,,ZENITH EXPORTS LTD,197.0,197.0,197.0,197.0,197.0,197.62,,197.0,,,51,10047.0,1,F1,1,,,,,,Cash Only,Unclassified,False,197.0,197.0,197.0,197.0,197.0,0.0,0.0,Narrow,Neutral,Inside CPR,False,False,0.05,60,36775.24,Lower,True,Risk On,False,6.411428571428573,205.2182,205.57319999999999,0.0,0.27320012051586884,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-23,2026-09-23,CM,NSE,STK,764870,INE304D01012,SAMBANDAM,EQ,,,,,SAMBANDAM SPINNING MILL L,102.5,102.5,102.5,102.5,102.5,101.0,,103.7,,,1229,125972.5,3,F1,1,,,,,,Cash Only,Unclassified,False,102.5,102.5,102.5,102.5,102.5,0.0,0.0,Narrow,Neutral,Inside CPR,False,False,0.0625,24,71813.33,Inside,True,Risk On,False,3.6871428571428586,,,0.0,1.7541659744785543,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-23,2026-09-23,CM,NSE,STK,764633,INE630D01010,BRIGHTBR,EQ,,,,,BRIGHT BROTHERS LTD.,253.0,253.0,249.2,251.1,249.2,252.95,,252.93,,,515,129139.5,29,F1,1,,,,,,Cash Only,Unclassified,False,251.1,251.1,251.1,251.1,251.1,0.0,0.0,Narrow,Neutral,Inside CPR,False,False,0.05555555555555555,27,312490.62,Inside,True,Risk On,False,12.099999999999998,,,0.0,0.41325880437627216,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-23,2026-09-23,CM,NSE,STK,759062,INE0KKN01029,RHETAN,EQ,,,,,RHETAN TMT LIMITED,16.79,16.79,16.79,16.79,16.79,17.67,,16.79,,,828372,13908365.88,1415,F1,1,,,,,,Cash Only,Unclassified,False,16.79,16.79,16.79,16.79,16.79,0.0,0.0,Narrow,Neutral,Inside CPR,False,False,0.075,60,218786023.26,Lower,True,Risk On,False,1.3800000000000003,25.2944,26.673000000000002,0.0,0.06357063249635302,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-23,2026-09-23,CM,NSE,STK,7791,INE481Z01011,UNIINFO,EQ,,,,,UNIINFO TELECOM SERVI LTD,11.4,11.4,11.4,11.4,11.4,11.45,,11.4,,,1,11.4,1,F1,1,,,,,,Cash Only,Unclassified,False,11.4,11.4,11.4,11.4,11.4,0.0,0.0,Narrow,Neutral,Inside CPR,False,False,0.016666666666666666,60,53407.905,Higher,True,Risk On,False,0.5135714285714282,11.9676,12.771899999999999,0.0,0.00021345154804330933,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
