TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,SYMBOL,SERIES,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,NAME,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,VOLUME,VALUE,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4,Segment,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Bullish_CPR,Bearish_CPR
2026-08-13,2026-08-13,CM,NSE,STK,11935,INE978G01016,SPLIL,EQ,,,,,SPL INDUSTRIES LIMITED,31.43,34.8,30.64,31.96,32.68,31.34,,32.1,,,14838,486158.61,290,F1,1,,,,,,Cash Only,32.46666666666667,32.72,32.21333333333334,32.72,32.21333333333334,0.5066666666666606,1.5853149770546324,Wide,Bearish,Below CPR,False,True
2026-08-13,2026-08-13,CM,NSE,STK,530,INE110A01019,BPL,EQ,,,,,BPL LTD,52.07,53.75,50.36,50.85,50.98,52.86,,50.85,,,126166,6473252.51,1778,F1,1,,,,,,Cash Only,51.653333333333336,52.055,51.25166666666667,52.055,51.25166666666667,0.8033333333333275,1.5798098983939575,Wide,Bearish,Below CPR,False,True
2026-08-13,2026-08-13,CM,NSE,STK,759079,INE0VOV01021,DEVX,EQ,,,,,DEV ACCELERATOR LIMITED,35.8,35.8,33.11,33.67,34.05,34.99,,33.67,,,124776,4226336.37,2549,F1,1,,,,,,Cash Only,34.193333333333335,34.455,33.93166666666667,34.455,33.93166666666667,0.5233333333333263,1.5543015543015335,Wide,Bearish,Below CPR,False,True
2026-08-13,2026-08-13,CM,NSE,STK,29678,INE0O9T01021,BAJAJINDEF,EQ,,,,,INDEF MANUFACTURING LTD,229.8,230.0,216.7,218.27,217.6,233.62,,218.26,,,88286,19427511.87,2311,F1,1,,,,,,Cash Only,221.65666666666667,223.35,219.96333333333334,223.35,219.96333333333334,3.386666666666656,1.551595119194876,Wide,Bearish,Below CPR,False,True
2026-08-13,2026-08-13,CM,NSE,STK,757919,INE16SF01016,BORANA,EQ,,,,,BORANA WEAVES LIMITED,331.8,334.95,317.75,319.0,317.9,329.05,,318.99,,,33305,10787813.2,796,F1,1,,,,,,Cash Only,323.90000000000003,326.35,321.45000000000005,326.35,321.45000000000005,4.899999999999977,1.5360501567398048,Wide,Bearish,Below CPR,False,True
2026-08-13,2026-08-13,CM,NSE,STK,6489,INE864K01010,IRIS,EQ,,,,,IRIS REGTECH SOLUTION LTD,251.13,254.5,238.0,240.72,240.1,251.13,,240.75,,,17125,4185280.68,529,F1,1,,,,,,Cash Only,244.40666666666667,246.25,242.56333333333333,246.25,242.56333333333333,3.6866666666666674,1.5315165614268311,Wide,Bearish,Below CPR,False,True
2026-08-13,2026-08-13,CM,NSE,STK,31234,INE839M01018,SCHNEIDER,EQ,,,,,SCHNEIDER ELECTRIC INFRA,1425.0,1449.0,1372.5,1379.1,1384.1,1431.9,,1379.03,,,275292,385134190.0,25608,F1,1,,,,,,Cash Only,1400.2,1410.75,1389.65,1410.75,1389.65,21.09999999999991,1.5299833224566681,Wide,Bearish,Below CPR,False,True
2026-08-13,2026-08-13,CM,NSE,STK,3736,INE711A01022,WALCHANNAG,EQ,,,,,WALCHANDNAGAR INDUSTRIES,235.5,236.39,225.01,225.56,225.2,232.26,,225.56,,,596334,136513972.13,8892,F1,1,,,,,,Cash Only,228.98666666666668,230.7,227.27333333333337,230.7,227.27333333333337,3.4266666666666197,1.5191818880415942,Wide,Bearish,Below CPR,False,True
2026-08-13,2026-08-13,CM,NSE,STK,335,INE787D01026,BALKRISIND,EQ,,,,,BALKRISHNA IND. LTD,2489.0,2529.2,2400.0,2410.0,2409.9,2496.9,,2409.97,,,285779,697761233.1,24768,F1,1,,,,,,Cash Only,2446.4,2464.6,2428.2000000000003,2464.6,2428.2000000000003,36.399999999999636,1.5103734439833876,Wide,Bearish,Below CPR,False,True
2026-08-13,2026-08-13,CM,NSE,STK,9158,INE794B01026,BALAJITELE,EQ,,,,,BALAJI TELEFILMS LIMITED.,91.2,100.34,88.89,92.52,92.5,91.0,,92.52,,,1395995,134796756.69,14648,F1,1,,,,,,Cash Only,93.91666666666667,94.61500000000001,93.21833333333333,94.61500000000001,93.21833333333333,1.3966666666666754,1.5095835134745736,Wide,Bearish,Below CPR,False,True
2026-08-13,2026-08-13,CM,NSE,STK,7376,INE0GSL01024,HPAL,EQ,,,,,HP ADHESIVES LIMITED,39.94,39.94,36.4,37.33,37.44,40.42,,37.33,,,181211,6823921.92,1349,F1,1,,,,,,Cash Only,37.89,38.17,37.61,38.17,37.61,0.5600000000000023,1.5001339405304106,Wide,Bearish,Below CPR,False,True
2026-08-13,2026-08-13,CM,NSE,STK,4656,INE386D01027,SBCL,EQ,,,,,SHIVALIK BIMETAL CON. LTD,1025.65,1059.35,1003.1,1008.65,1010.5,1026.65,,1008.64,,,282487,290273526.3,15184,F1,1,,,,,,Cash Only,1023.6999999999999,1031.225,1016.175,1031.225,1016.175,15.049999999999955,1.4920933921578303,Wide,Bearish,Below CPR,False,True
2026-08-13,2026-08-13,CM,NSE,STK,24231,INE239D01028,OMINFRAL,EQ,,,,,OM INFRA LIMITED,88.29,91.0,85.4,86.27,86.35,88.29,,86.3,,,198217,17380371.74,3094,F1,1,,,,,,Cash Only,87.55666666666667,88.2,86.91333333333334,88.2,86.91333333333334,1.2866666666666617,1.4914415980835305,Wide,Bearish,Below CPR,False,True
2026-08-13,2026-08-13,CM,NSE,STK,1633,INE571A01038,IPCALAB,EQ,,,,,IPCA LABORATORIES LTD,1781.0,1905.0,1767.7,1796.3,1795.0,1766.6,,1796.31,,,1835473,3369263427.6,102995,F1,1,,,,,,Cash Only,1823.0,1836.35,1809.65,1836.35,1809.65,26.699999999999818,1.4863886878583654,Wide,Bearish,Below CPR,False,True
2026-08-13,2026-08-13,CM,NSE,STK,2951,INE902B01017,S&SPOWER,EQ,,,,,S&S POWER SWITCHGEARS LTD,335.0,335.0,320.0,320.4,320.05,317.65,,320.4,,,1378,446484.3,73,F1,1,,,,,,Cash Only,325.1333333333333,327.5,322.76666666666665,327.5,322.76666666666665,4.7333333333333485,1.4773200166458642,Wide,Bearish,Below CPR,False,True
2026-08-13,2026-08-13,CM,NSE,STK,762954,INE064A01026,TIMEX,EQ,,,,,TIMEX GROUP INDIA LTD.,564.95,566.65,535.5,539.15,539.0,563.65,,539.07,,,284390,155325509.05,15342,F1,1,,,,,,Cash Only,547.1,551.075,543.125,551.075,543.125,7.9500000000000455,1.4745432625429,Wide,Bearish,Below CPR,False,True
