TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,SYMBOL,SERIES,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,NAME,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,VOLUME,VALUE,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4,Segment,Industry,Nifty500,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,Overlay,History_OK,Regime,Own_Narrow,ATR14,SMA50,SMA100,Width_ATR,Value_Ratio,Above_SMA50,Above_SMA100,Setup,Signal_Direction,Signal_Score,Signal_Grade,Signal_Explanation,Strategy_Type,Strategy_Setup,Strategy_Confirmation,Strategy_Explanation,Daily_Signal,Weekly_Signal,Monthly_Signal,Confluence_Score
2026-09-21,2026-09-21,CM,NSE,STK,24937,INE0US801024,MFML,EQ,,,,,MAHALAXMI FABRIC MILLS LT,19.87,22.47,18.51,18.82,18.66,18.83,,19.12,,,5880,113779.9,74,F1,1,,,,,,Cash Only,Unclassified,False,19.933333333333334,20.490000000000002,19.376666666666665,20.490000000000002,19.376666666666665,1.1133333333333368,5.915692525681917,Wide,Bearish,Below CPR,False,False,1.0,60,54050.28,Higher,True,Neutral,False,1.3257142857142845,18.895,21.171100000000003,0.839798850574716,2.1050751263453216,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed,0,0,0,0
2026-09-21,2026-09-21,CM,NSE,STK,14582,INE917H01012,SRHHYPOLTD,EQ,,,,,SREE RAYALSEEMA HHP LTD.,525.0,627.7,519.8,627.7,627.7,523.1,,627.53,,,292484,173712758.85,9327,F1,1,,,,,,Cash Only,Unclassified,False,591.7333333333333,573.75,609.7166666666667,609.7166666666667,573.75,35.9666666666667,5.729913440603265,Wide,Bullish,Above CPR,False,False,1.0,60,4313741.225,Higher,True,Neutral,False,24.446428571428566,498.094,502.18399999999997,1.4712442171901647,40.269629027179306,True,True,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed,0,0,0,0
2026-09-21,2026-09-21,CM,NSE,STK,29472,INE004A01022,PROTEAN,EQ,,,,,PROTEAN EGOV TECHNO LTD,493.0,588.35,491.5,588.35,588.35,490.3,,588.35,,,7996314,4482780869.95,151473,F1,1,,,,,,Cash Only,Unclassified,False,556.0666666666666,539.925,572.2083333333333,572.2083333333333,539.925,32.2833333333333,5.487096682813513,Wide,Bullish,Above CPR,False,False,1.0,60,109983592.725,Higher,True,Neutral,False,20.65714285714285,556.604,573.3125,1.5628169663439362,40.758632800427094,True,True,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed,0,0,0,0
2026-09-21,2026-09-21,CM,NSE,STK,2814,INE006Z01016,ARVEE,EQ,,,,,ARVEE LABORATORIES I LTD,177.54,208.87,174.93,208.87,208.87,174.06,,208.87,,,60933,12385716.69,1453,F1,1,,,,,,Cash Only,Unclassified,False,197.5566666666667,191.9,203.2133333333334,203.2133333333334,191.9,11.31333333333339,5.416447231930574,Wide,Bullish,Above CPR,False,False,1.0,60,182482.025,Higher,True,Neutral,False,15.13357142857143,167.1184,165.69400000000002,0.7475653309419334,67.8736258543821,True,True,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed,0,0,0,0
2026-09-21,2026-09-21,CM,NSE,STK,4127,INE699B01027,SAMBHAAV,EQ,,,,,SAMBHAAV MEDIA LTD,6.12,7.0,5.96,6.06,5.98,6.09,,6.06,,,102625,627884.23,266,F1,1,,,,,,Cash Only,Unclassified,False,6.34,6.48,6.199999999999999,6.48,6.199999999999999,0.28000000000000114,4.62046204620464,Wide,Bearish,Below CPR,False,False,1.0,60,152934.855,Higher,True,Neutral,False,0.46142857142857135,6.1996,6.3469999999999995,0.6068111455108385,4.105566582581845,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed,0,0,0,0
2026-09-21,2026-09-21,CM,NSE,STK,10993,INE156A01020,INDORAMA,EQ,,,,,INDO RAMA SYNTHETICS LTD,91.5,109.26,91.09,106.55,106.18,91.05,,106.54,,,13822935,1434726516.77,86712,F1,1,,,,,,Cash Only,Unclassified,False,102.30000000000001,100.17500000000001,104.42500000000001,104.42500000000001,100.17500000000001,4.25,3.988737681839512,Wide,Bullish,Above CPR,False,False,0.9666666666666667,60,17577131.605,Higher,True,Neutral,False,8.539285714285715,63.180600000000005,52.8552,0.4976997072354663,81.62461026131686,True,True,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed,0,0,0,0
2026-09-21,2026-09-21,CM,NSE,STK,20453,INE071F01012,APCL,EQ,,,,,ANJANI PORTLAND CEM LTD,104.7,104.7,93.2,93.99,94.0,97.85,,93.99,,,25128,2401865.44,273,F1,1,,,,,,Cash Only,Unclassified,False,97.29666666666667,98.95,95.64333333333333,98.95,95.64333333333333,3.306666666666672,3.5181047629180466,Wide,Bearish,Below CPR,False,False,1.0,60,581537.71,Outside,True,Neutral,False,3.714999999999997,101.9092,107.7125,0.8900852400179474,4.130197231749597,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed,0,0,0,0
2026-09-21,2026-09-21,CM,NSE,STK,18423,INE05CZ01011,RATNAVEER,EQ,,,,,RATNAVEER PRECISION ENG L,302.0,338.0,296.9,334.55,334.0,299.25,,334.55,,,20650744,6770923237.8,182963,F1,1,,,,,,Cash Only,Unclassified,False,323.15000000000003,317.45,328.8500000000001,328.8500000000001,317.45,11.400000000000091,3.4075623972500644,Wide,Bullish,Above CPR,False,False,0.9833333333333333,60,1069399568.115,Higher,True,Neutral,False,22.414285714285718,239.9336,207.7539,0.5086042065009599,6.331518582651864,True,True,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed,0,0,0,0
2026-09-21,2026-09-21,CM,NSE,STK,24403,INE365D01021,ASHIANA,EQ,,,,,ASHIANA HOUSING LTD,361.7,414.35,355.55,405.55,400.1,354.75,,405.51,,,1011498,399966241.4,20346,F1,1,,,,,,Cash Only,Unclassified,False,391.81666666666666,384.95000000000005,398.6833333333333,398.6833333333333,384.95000000000005,13.733333333333235,3.386347758188444,Wide,Bullish,Above CPR,False,False,1.0,60,14271064.7,Higher,True,Neutral,False,13.671428571428569,371.031,370.06549999999993,1.0045280390107907,28.02637713498699,True,True,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed,0,0,0,0
2026-09-21,2026-09-21,CM,NSE,STK,4130,INE277C01012,REGENCERAM,EQ,,,,,REGENCY CERAMICS LTD.,33.99,34.63,30.55,31.02,31.03,32.55,,31.04,,,3642,119495.16,106,F1,1,,,,,,Cash Only,Unclassified,False,32.06666666666667,32.59,31.543333333333337,32.59,31.543333333333337,1.0466666666666669,3.374167203954439,Wide,Bearish,Below CPR,False,False,0.9166666666666666,60,117037.95999999999,Lower,True,Neutral,False,2.9564285714285714,34.757600000000004,38.281,0.35403076427478464,1.0209948977237813,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed,0,0,0,0
