TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,SYMBOL,SERIES,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,NAME,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,VOLUME,VALUE,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4,Segment,Industry,Nifty500,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,Overlay,History_OK,Regime,Own_Narrow,ATR14,SMA50,SMA100,Width_ATR,Value_Ratio,Above_SMA50,Above_SMA100,Setup,Signal_Direction,Signal_Score,Signal_Grade,Signal_Explanation,Strategy_Type,Strategy_Setup,Strategy_Confirmation,Strategy_Explanation,Daily_Signal,Weekly_Signal,Monthly_Signal,Confluence_Score
2026-09-21,2026-09-21,CM,NSE,STK,29877,INE370E01029,VIVIDHA,EQ,,,,,VISAGAR POLYTEX LTD,0.51,0.53,0.51,0.52,0.52,0.51,,0.52,,,231678,121456.8,165,F1,1,,,,,,Cash Only,Unclassified,False,0.52,0.52,0.52,0.52,0.52,0.0,0.0,Narrow,Neutral,Inside CPR,False,False,0.1,60,105384.625,Inside,True,Neutral,False,0.028571428571428588,0.521,0.5292,0.0,1.1525096758659055,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-21,2026-09-21,CM,NSE,STK,765010,INE290E01011,YOGI,EQ,,,,,YOGI LTD.,162.0,162.0,162.0,162.0,162.0,163.98,,162.5,,,70,11340.0,4,F1,1,,,,,,Cash Only,Unclassified,False,162.0,162.0,162.0,162.0,162.0,0.0,0.0,Narrow,Neutral,Inside CPR,False,False,0.10416666666666667,24,91296.975,Lower,True,Neutral,False,7.7242857142857115,,,0.0,0.12421002995991925,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-21,2026-09-21,CM,NSE,STK,11943,INE942G01012,MCLEODRUSS,EQ,,,,,MCLEOD RUSSEL INDIA LTD.,46.54,46.54,46.54,46.54,46.54,44.33,,46.54,,,32416,1508640.64,62,F1,1,,,,,,Cash Only,Unclassified,False,46.54,46.54,46.54,46.54,46.54,0.0,0.0,Narrow,Neutral,Inside CPR,False,False,0.025,60,14455513.535,Higher,True,Neutral,False,1.9878571428571432,42.538000000000004,42.6837,0.0,0.10436437531930268,True,True,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-21,2026-09-21,CM,NSE,STK,3403,INE820Y01021,AJOONI,EQ,,,,,AJOONI BIOTECH LIMITED,3.26,3.34,3.02,3.18,3.19,3.28,,3.18,,,624857,1968806.72,1040,F1,1,,,,,,Cash Only,Unclassified,False,3.1799999999999997,3.1799999999999997,3.1799999999999997,3.1799999999999997,3.1799999999999997,0.0,0.0,Narrow,Neutral,Above CPR,False,False,0.041666666666666664,60,1112890.815,Lower,True,Neutral,False,0.162142857142857,3.7874,3.8823000000000003,0.0,1.769092433384851,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-21,2026-09-21,CM,NSE,STK,759381,INE296Q01012,MONEYBOXX,EQ,,,,,MONEYBOXX FINANCE LIMITED,57.21,57.21,57.21,57.21,57.21,54.49,,57.23,,,19171,1096772.91,44,F1,1,,,,,,Cash Only,Unclassified,False,57.21,57.21,57.21,57.21,57.21,0.0,0.0,Narrow,Neutral,Inside CPR,False,False,0.041666666666666664,60,841677.26,Higher,True,Neutral,False,5.178571428571429,56.663199999999996,63.3531,0.0,1.3030801259855824,True,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,-2,-2
2026-09-21,2026-09-21,CM,NSE,STK,10590,INE970D01010,LOYALTEX,EQ,,,,,LOYAL TEXTILE MILLS LTD,202.54,202.54,202.54,202.54,202.54,201.35,,205.15,,,1,202.54,1,F1,1,,,,,,Cash Only,Unclassified,False,202.54,202.54,202.54,202.54,202.54,0.0,0.0,Narrow,Neutral,Inside CPR,False,False,0.041666666666666664,60,97874.325,Inside,True,Neutral,False,11.89,210.93759999999997,214.29260000000002,0.0,0.002069388473432639,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-21,2026-09-21,CM,NSE,STK,25786,INE879E01037,KANANIIND,EQ,,,,,KANANI INDUSTRIES LTD,1.42,1.44,1.4,1.42,1.43,1.42,,1.42,,,137903,195536.71,229,F1,1,,,,,,Cash Only,Unclassified,False,1.42,1.42,1.42,1.42,1.42,0.0,0.0,Narrow,Neutral,Inside CPR,False,False,0.05,60,181143.875,Inside,True,Neutral,False,0.07642857142857148,1.4962,1.5295,0.0,1.0794552672564832,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-21,2026-09-21,CM,NSE,STK,764828,INE798F01010,PANCHMAHQ,EQ,,,,,PANCHMAHAL STEEL LTD.,301.0,301.0,301.0,301.0,301.0,296.4,,302.48,,,25,7525.0,2,F1,1,,,,,,Cash Only,Unclassified,False,301.0,301.0,301.0,301.0,301.0,0.0,0.0,Narrow,Neutral,Inside CPR,False,False,0.1111111111111111,18,38769.775,Higher,False,Neutral,False,21.68928571428572,,,0.0,0.1940944975822016,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-21,2026-09-21,CM,NSE,STK,29492,INE215B01022,ORCHASP,EQ,,,,,ORCHASP LIMITED,1.4,1.46,1.4,1.43,1.43,1.4,,1.41,,,146394,208518.54,306,F1,1,,,,,,Cash Only,Unclassified,False,1.43,1.43,1.43,1.43,1.43,0.0,0.0,Narrow,Neutral,Inside CPR,False,False,0.025,60,361170.98,Higher,True,Neutral,False,0.12285714285714279,1.518,1.7372,0.0,0.5773402392407054,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-21,2026-09-21,CM,NSE,STK,128,INE450U01017,ROUTE,EQ,,,,,ROUTE MOBILE LIMITED,465.9,475.05,463.35,469.2,468.25,464.4,,469.22,,,187504,87963276.15,7429,F1,1,,,,,,Cash Only,Unclassified,False,469.20000000000005,469.20000000000005,469.20000000000005,469.20000000000005,469.20000000000005,0.0,0.0,Narrow,Neutral,Below CPR,False,False,0.016666666666666666,60,89928598.525,Inside,True,Neutral,False,15.814285714285713,523.935,526.6355,0.0,0.9781457466564027,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,-2,-2
