SYMBOL,Industry,CLOSE,CPR_Top,CPR_Bottom,CPR_Width_Pct,Width_Rank_Pct,Overlay,Setup,Bias,Segment,Confluence_Score,Signal_Direction,Signal_Score,Signal_Grade,Signal_Explanation,Strategy_Type,Strategy_Setup,Strategy_Confirmation,Strategy_Explanation,Regime
SUNSHINE,Unclassified,436.9,439.525,437.77499999999986,0.4005493247883071,0.09090909090909091,Lower,Short,Bearish,Cash Only,-2,Short,72,Confirmed,CPR width: 0.4005% (12/20); Price location: Below CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: light (0.15x) (4/20); Higher timeframe: aligned (-2) (16/20),Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,Risk Off
BBOX,Unclassified,795.4,800.725,797.1749999999998,0.44631631883331435,0.21666666666666667,Lower,Short,Bearish,Cash Only,-2,Short,72,Confirmed,CPR width: 0.4463% (12/20); Price location: Below CPR (20/20); Trend: partially aligned (1/2) (12/20); Participation: moderate (0.98x) (12/20); Higher timeframe: aligned (-2) (16/20),Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,Risk Off
GAJA,Unclassified,145.94,146.97500000000002,146.28500000000003,0.47279703987940097,0.09523809523809523,Lower,Short,Bearish,Cash Only,-2,Short,72,Confirmed,CPR width: 0.4728% (12/20); Price location: Below CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: light (0.31x) (4/20); Higher timeframe: aligned (-2) (16/20),Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,Risk Off
