TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,SYMBOL,SERIES,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,NAME,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,VOLUME,VALUE,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4,Segment,Industry,Nifty500,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,Overlay,History_OK,Regime,Own_Narrow,ATR14,SMA50,SMA100,Width_ATR,Value_Ratio,Above_SMA50,Above_SMA100,Setup,Signal_Direction,Signal_Score,Signal_Grade,Signal_Explanation,Strategy_Type,Strategy_Setup,Strategy_Confirmation,Strategy_Explanation,Daily_Signal,Weekly_Signal,Monthly_Signal,Confluence_Score
2026-09-10,2026-09-10,CM,NSE,STK,15649,INE0ALR01029,ATALREAL,EQ,,,,,ATAL REALTECH LIMITED,15.27,15.27,15.27,15.27,15.27,16.96,,15.27,,,504050,7696843.5,617,F1,1,,,,,,Cash Only,Unclassified,False,15.270000000000001,15.27,15.270000000000003,15.270000000000003,15.27,3.552713678800501e-15,2.3265970391620834e-14,Narrow,Bullish,Inside CPR,False,False,0.05,60,288070793.725,Lower,True,Risk Off,True,2.336428571428571,30.891599999999997,29.743100000000005,1.5205744880222265e-15,0.026718583305420436,False,False,Watch Long,Long,46,Weak confirmation,CPR width: Narrow (20/20); Price location: Inside CPR; watch state (10/20); Trend: opposes SMA direction (0/20); Participation: light (0.03x) (4/20); Higher timeframe: slightly aligned (+1) (12/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,1,0,0,1
2026-09-10,2026-09-10,CM,NSE,STK,23647,INE185E01021,FILATFASH,EQ,,,,,FILATEX FASHIONS LIMITED,0.18,0.19,0.18,0.18,0.19,0.18,,0.18,,,19161585,3521108.71,1688,F1,1,,,,,,Cash Only,Unclassified,False,0.18333333333333335,0.185,0.1816666666666667,0.185,0.1816666666666667,0.0033333333333332993,1.851851851851833,Wide,Bearish,Below CPR,False,False,0.5666666666666667,60,12406509.3,Inside,True,Risk Off,False,0.010714285714285721,0.1808,0.2365,0.31111111111110773,0.2838113948780097,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Watch,Wide CPR + close below CPR; trend aligned; participation light,0,0,1,1
2026-09-10,2026-09-10,CM,NSE,STK,4176,INE058B01018,ZENITHEXPO,EQ,,,,,ZENITH EXPORTS LTD,204.98,204.98,204.98,204.98,204.98,204.98,,204.98,,,7,1434.86,2,F1,1,,,,,,Cash Only,Unclassified,False,204.98,204.98,204.98,204.98,204.98,0.0,0.0,Narrow,Neutral,Inside CPR,False,False,0.041666666666666664,60,48716.270000000004,Lower,True,Risk Off,False,8.191428571428574,205.17039999999997,207.4325,0.0,0.029453404375991834,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-10,2026-09-10,CM,NSE,STK,764875,INE327G01032,SAYAJIIND,EQ,,,,,SAYAJI INDUSTRIES LTD.,115.99,115.99,115.99,115.99,115.99,116.0,,115.99,,,25,2899.75,1,F1,1,,,,,,Cash Only,Unclassified,False,115.99,115.99,115.99,115.99,115.99,0.0,0.0,Narrow,Neutral,Inside CPR,False,False,0.10526315789473684,19,97535.6,Lower,False,Risk Off,False,3.670000000000001,,,0.0,0.029730170317299527,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-10,2026-09-10,CM,NSE,STK,30189,INE117B01020,CURAA,EQ,,,,,CURA TECHNOLOGIES LIMITED,75.88,75.88,75.88,75.88,75.88,75.88,,79.04,,,1,75.88,1,F1,1,,,,,,Cash Only,Unclassified,False,75.88,75.88,75.88,75.88,75.88,0.0,0.0,Narrow,Neutral,Inside CPR,False,False,0.016666666666666666,60,33276.845,Lower,True,Risk Off,False,5.29357142857143,73.3158,,0.0,0.002280264249810942,True,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-10,2026-09-10,CM,NSE,STK,762812,INE605D01012,NEAGI,EQ,,,,,NEELAMALAI AGRO INDS. L,3469.0,3469.0,3469.0,3469.0,3469.0,3470.0,,3469.0,,,1,3469.0,1,F1,1,,,,,,Cash Only,Unclassified,False,3469.0,3469.0,3469.0,3469.0,3469.0,0.0,0.0,Narrow,Neutral,Inside CPR,False,False,0.16666666666666666,60,55807.35,Lower,True,Risk Off,False,103.8785714285714,3220.79,,0.0,0.0621602710037298,True,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-10,2026-09-10,CM,NSE,STK,25608,INE337M01021,INDOTHAI,EQ,,,,,INDO THAI SEC LTD,43.43,43.43,43.43,43.43,43.43,41.37,,43.54,,,97714,4243719.02,94,F1,1,,,,,,Cash Only,Unclassified,False,43.43,43.43,43.43,43.43,43.43,0.0,0.0,Narrow,Neutral,Inside CPR,False,False,0.175,60,149026911.33499998,Higher,True,Risk Off,False,2.5342857142857143,133.02560000000003,195.2257,0.0,0.028476192534517983,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-10,2026-09-10,CM,NSE,STK,22566,INE0NLT01010,BLSE,EQ,,,,,BLS E-SERVICES LIMITED,320.25,321.9,311.3,316.6,318.0,320.6,,316.6,,,372453,117963397.6,4975,F1,1,,,,,,Cash Only,Unclassified,False,316.6,316.6,316.6,316.6,316.6,0.0,0.0,Narrow,Neutral,Inside CPR,False,False,0.016666666666666666,60,125150914.825,Lower,True,Risk Off,False,10.96785714285714,298.92100000000005,255.56310000000002,0.0,0.9425691994736882,True,True,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-10,2026-09-10,CM,NSE,STK,764870,INE304D01012,SAMBANDAM,EQ,,,,,SAMBANDAM SPINNING MILL L,113.01,113.01,113.01,113.01,113.01,113.01,,114.01,,,200,22602.0,4,F1,1,,,,,,Cash Only,Unclassified,False,113.01,113.01,113.01,113.01,113.01,0.0,0.0,Narrow,Neutral,Inside CPR,False,False,0.058823529411764705,17,74351.31,Lower,False,Risk Off,False,8.232142857142858,,,0.0,0.3039892639416844,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-10,2026-09-10,CM,NSE,STK,759062,INE0KKN01029,RHETAN,EQ,,,,,RHETAN TMT LIMITED,25.27,25.27,25.27,25.27,25.27,26.6,,25.27,,,90500,2286935.0,497,F1,1,,,,,,Cash Only,Unclassified,False,25.27,25.27,25.27,25.27,25.27,0.0,0.0,Narrow,Neutral,Inside CPR,False,False,0.016666666666666666,60,249116166.24,Lower,True,Risk Off,False,1.6092857142857147,26.3656,27.3292,0.0,0.009180195065288348,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-10,2026-09-10,CM,NSE,STK,765210,INE574G01013,VASUPRADA,EQ,,,,,SHRI VASUPRADA PLANTATI L,103.0,103.0,103.0,103.0,103.0,103.0,,104.55,,,51,5253.0,3,F1,1,,,,,,Cash Only,Unclassified,False,103.0,103.0,103.0,103.0,103.0,0.0,0.0,Narrow,Neutral,Inside CPR,False,False,0.32142857142857145,14,4714.58,Inside,False,Risk Off,False,,,,,1.1142031739836846,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-10,2026-09-10,CM,NSE,STK,11080,INE534A01028,GFSTEELS,EQ,,,,,GRAND FOUNDRY LTD,19.96,19.96,19.96,19.96,19.96,18.15,,18.84,,,2461,49121.56,18,F1,1,,,,,,Cash Only,Unclassified,False,19.96,19.96,19.96,19.96,19.96,0.0,0.0,Narrow,Neutral,Inside CPR,False,False,0.6666666666666666,3,54994.5,Higher,False,Risk Off,False,,,,,0.8932085935866313,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
