SYMBOL,Industry,CLOSE,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width_Pct,Width_Rank_Pct,Overlay,Setup,Bias,Price_Position,Segment,Confluence_Score,Signal_Direction,Signal_Score,Signal_Grade,Signal_Explanation,Strategy_Type,Strategy_Setup,Strategy_Confirmation,Strategy_Explanation,Regime
TTL,Unclassified,7.26,7.260000000000001,7.26,7.260000000000002,7.260000000000002,7.26,2.446772506060951e-14,0.016666666666666666,Inside,Watch Long,Bullish,Inside CPR,Cash Only,1,Long,82,Strong confirmation,CPR width: Narrow (20/20); Price location: Inside CPR; watch state (10/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: confirmed (2.85x) (20/20); Higher timeframe: slightly aligned (+1) (12/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,Risk On
MMWL,Unclassified,13.7,13.61,13.565,13.655,13.655,13.565,0.656934306569342,0.19607843137254902,Higher,Long,Bullish,Above CPR,Cash Only,2,Long,80,Strong confirmation,CPR width: 0.6569% (12/20); Price location: Above CPR (20/20); Trend: partially aligned (1/2) (12/20); Participation: confirmed (1.17x) (20/20); Higher timeframe: aligned (+2) (16/20),Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,Risk On
HAVISHA,Unclassified,1.38,1.3733333333333333,1.37,1.3766666666666665,1.3766666666666665,1.37,0.4830917874395925,0.21666666666666667,Higher,Long,Bullish,Above CPR,Cash Only,0,Long,64,Mixed,CPR width: 0.4831% (12/20); Price location: Above CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: light (0.69x) (4/20); Higher timeframe: neutral (0) (8/20),Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,Risk On
VLEGOV,Unclassified,10.42,10.363333333333335,10.335,10.39166666666667,10.39166666666667,10.335,0.5438259756877968,0.16666666666666666,Higher,Long,Bullish,Above CPR,Cash Only,2,Long,52,Mixed,CPR width: 0.5438% (12/20); Price location: Above CPR (20/20); Trend: opposes SMA direction (0/20); Participation: light (0.20x) (4/20); Higher timeframe: aligned (+2) (16/20),Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,Risk On
MIRZAINT,Unclassified,29.35,29.350000000000005,29.35,29.35000000000001,29.35000000000001,29.35,2.4209292530156735e-14,0.03333333333333333,Higher,Watch Long,Bullish,Inside CPR,Cash Only,-1,Long,42,Weak confirmation,CPR width: Narrow (20/20); Price location: Inside CPR; watch state (10/20); Trend: opposes SMA direction (0/20); Participation: moderate (0.97x) (12/20); Higher timeframe: opposes setup (-1) (0/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,Risk On
