TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,SYMBOL,SERIES,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,NAME,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,VOLUME,VALUE,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4,Segment,Industry,Nifty500,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,Overlay,History_OK,Regime,Own_Narrow,ATR14,SMA50,SMA100,Width_ATR,Value_Ratio,Above_SMA50,Above_SMA100,Setup,Signal_Direction,Signal_Score,Signal_Grade,Signal_Explanation,Strategy_Type,Strategy_Setup,Strategy_Confirmation,Strategy_Explanation,Daily_Signal,Weekly_Signal,Monthly_Signal,Confluence_Score
2026-09-17,2026-09-17,CM,NSE,STK,29492,INE215B01022,ORCHASP,EQ,,,,,ORCHASP LIMITED,1.6,1.67,1.35,1.37,1.37,1.6,,1.37,,,1339545,1916332.26,760,F1,1,,,,,,Cash Only,Unclassified,False,1.4633333333333336,1.51,1.4166666666666672,1.51,1.4166666666666672,0.09333333333333282,6.812652068126483,Wide,Bearish,Below CPR,False,False,1.0,60,367874.38,Lower,True,Risk On,False,0.13142857142857137,1.5345999999999997,1.75,0.7101449275362284,5.209202826247373,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed,0,0,0,0
2026-09-17,2026-09-17,CM,NSE,STK,28952,INE741L01018,DUCON,EQ,,,,,DUCON INFRATECHNOLOGIES L,1.27,1.48,1.27,1.27,1.27,1.58,,1.26,,,20370565,26999689.77,3719,F1,1,,,,,,Cash Only,Unclassified,False,1.3399999999999999,1.375,1.3049999999999997,1.375,1.3049999999999997,0.07000000000000028,5.511811023622069,Wide,Bearish,Below CPR,False,False,1.0,60,1780760.975,Lower,True,Risk On,False,0.19214285714285712,2.7047999999999996,2.9931,0.36431226765799407,15.16188312134367,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed,0,0,0,0
2026-09-17,2026-09-17,CM,NSE,STK,18479,INE566K01011,ISFT,EQ,,,,,INTRASOFT TECH. LTD,77.0,90.26,76.34,90.26,90.26,75.22,,90.43,,,226945,19314518.02,3235,F1,1,,,,,,Cash Only,Unclassified,False,85.62,83.30000000000001,87.94,87.94,83.30000000000001,4.639999999999986,5.140704631065794,Wide,Bullish,Above CPR,False,False,1.0,60,1873164.9100000001,Higher,True,Risk On,False,5.462142857142859,81.593,81.2013,0.8494834575650554,10.311167968654718,True,True,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed,0,0,0,0
2026-09-17,2026-09-17,CM,NSE,STK,766044,INE1FPN01026,LCCPROJECT,EQ,,,,,LCC PROJECTS LIMITED,189.0,189.0,170.1,170.1,170.1,146.0,,170.14,,,22468435,4035377133.59,116816,F1,1,,,,,,Cash Only,Unclassified,False,176.4,179.55,173.25,179.55,173.25,6.300000000000011,3.7037037037037104,Wide,Bearish,Below CPR,False,False,1.0,1,4035377133.59,Unknown,False,Risk On,False,,,,,1.0,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed,0,0,0,0
2026-09-17,2026-09-17,CM,NSE,STK,14139,INE05ST01028,SBGLP,EQ,,,,,SURATWWALA BUS GROUP LTD,23.0,25.78,22.99,25.78,25.78,21.49,,25.78,,,684921,17608269.03,749,F1,1,,,,,,Cash Only,Unclassified,False,24.849999999999998,24.384999999999998,25.314999999999998,25.314999999999998,24.384999999999998,0.9299999999999997,3.607447633824669,Wide,Bullish,Above CPR,False,False,1.0,60,543295.4450000001,Higher,True,Risk On,False,2.258571428571429,24.5696,25.2863,0.41176470588235276,32.41011716930555,True,True,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed,0,0,0,0
2026-09-17,2026-09-17,CM,NSE,STK,7105,INE011K01018,TEGA,EQ,,,,,TEGA INDUSTRIES LIMITED,1699.1,1944.0,1699.0,1920.0,1909.4,1717.1,,1919.98,,,3909542,7351018492.5,188704,F1,1,,,,,,Cash Only,Capital Goods,True,1854.3333333333333,1821.5,1887.1666666666665,1887.1666666666665,1821.5,65.66666666666652,3.420138888888881,Wide,Bullish,Above CPR,False,False,1.0,60,129196738.65,Higher,True,Risk On,False,87.14285714285714,1635.2379999999998,1663.605,0.7535519125683043,56.897864213231045,True,True,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed,0,0,0,0
2026-09-17,2026-09-17,CM,NSE,STK,17795,INE0O3901029,TREL,EQ,,,,,TRANSINDIA REAL ESTATE L,27.03,30.0,26.52,29.77,29.96,27.03,,29.77,,,726901,21071114.24,7412,F1,1,,,,,,Cash Only,Unclassified,False,28.763333333333332,28.259999999999998,29.266666666666666,29.266666666666666,28.259999999999998,1.0066666666666677,3.3814802373754373,Wide,Bullish,Above CPR,False,False,1.0,60,2191738.1950000003,Higher,True,Risk On,False,1.5399999999999996,25.919199999999996,25.9813,0.6536796536796545,9.613882847901,True,True,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed,0,0,0,0
2026-09-17,2026-09-17,CM,NSE,STK,765170,INE205F01016,STLSTRINF,EQ,,,,,STEEL STRIPS INFRA L,27.18,27.8,25.0,25.15,25.1,26.52,,25.32,,,22466,588065.08,306,F1,1,,,,,,Cash Only,Unclassified,False,25.98333333333333,26.4,25.566666666666663,26.4,25.566666666666663,0.8333333333333357,3.313452617627578,Wide,Bearish,Below CPR,False,False,0.8095238095238095,21,41173.09,Overlapping,True,Risk On,False,2.682857142857143,,,0.3106141285055032,14.28275312831755,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed,0,0,0,0
2026-09-17,2026-09-17,CM,NSE,STK,104,INE932X01026,SHAREINDIA,EQ,,,,,SHARE IND. SECURITIES LTD,199.0,219.95,196.2,218.44,219.25,196.05,,218.44,,,28924428,6206505376.03,247620,F1,1,,,,,,Cash Only,Unclassified,False,211.52999999999997,208.075,214.98499999999996,214.98499999999996,208.075,6.909999999999968,3.1633400476103137,Wide,Bullish,Above CPR,False,False,0.9833333333333333,60,97614250.71000001,Higher,True,Risk On,False,10.385714285714284,178.4254,159.4239,0.6653370013755129,63.581959917602276,True,True,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed,0,0,0,0
2026-09-17,2026-09-17,CM,NSE,STK,17728,INE563J01010,ASTEC,EQ,,,,,ASTEC LIFESCIENCES LTD,665.0,779.4,661.55,755.15,750.85,661.95,,755.16,,,994540,746072346.8,41600,F1,1,,,,,,Cash Only,Unclassified,False,732.0333333333333,720.4749999999999,743.5916666666667,743.5916666666667,720.4749999999999,23.116666666666788,3.0612019687038057,Wide,Bullish,Above CPR,False,False,0.9833333333333333,60,20033732.299999997,Higher,True,Risk On,False,48.914285714285725,635.956,686.5720000000001,0.47259540498442604,37.24080643725084,True,True,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed,0,0,0,0
