TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,SYMBOL,SERIES,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,NAME,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,VOLUME,VALUE,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4,Segment,Industry,Nifty500,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,Overlay,History_OK,Regime,Own_Narrow,ATR14,SMA50,SMA100,Width_ATR,Value_Ratio,Above_SMA50,Above_SMA100,Setup,Signal_Direction,Signal_Score,Signal_Grade,Signal_Explanation,Strategy_Type,Strategy_Setup,Strategy_Confirmation,Strategy_Explanation,Daily_Signal,Weekly_Signal,Monthly_Signal,Confluence_Score
2026-09-15,2026-09-15,CM,NSE,STK,766000,INE0H4201019,PRANAV,EQ,,,,,PRANAV CONSTRUCTIONS LTD,165.0,165.1,132.0,132.0,132.0,124.0,,130.92,,,41828214,5980026104.81,245765,F1,1,,,,,,Cash Only,Unclassified,False,143.03333333333333,148.55,137.51666666666665,148.55,137.51666666666665,11.03333333333336,8.35858585858588,Wide,Bearish,Below CPR,False,False,1.0,1,5980026104.81,Unknown,False,Risk Off,False,,,,,1.0,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed,0,0,0,0
2026-09-15,2026-09-15,CM,NSE,STK,764758,INE519D01015,LADDERUP,EQ,,,,,LADDERUP FINANCE LTD.,80.9,80.98,66.88,66.88,66.88,74.31,,66.88,,,62133,4556771.14,1005,F1,1,,,,,,Cash Only,Unclassified,False,71.58,73.93,69.22999999999999,73.93,69.22999999999999,4.700000000000017,7.027511961722515,Wide,Bearish,Below CPR,False,False,1.0,21,6981.55,Overlapping,True,Risk Off,False,5.935714285714288,,,0.7918170878459713,652.6876037556129,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed,0,0,0,0
2026-09-15,2026-09-15,CM,NSE,STK,9385,INE195J01029,PNCINFRA,EQ,,,,,PNC INFRATECH LTD.,165.0,165.0,140.32,140.32,140.32,175.4,,140.32,,,4938381,720201327.38,39791,F1,1,,,,,,Cash Only,Unclassified,False,148.54666666666665,152.66,144.4333333333333,152.66,144.4333333333333,8.226666666666688,5.862789813759043,Wide,Bearish,Below CPR,False,False,1.0,60,97034144.71000001,Lower,True,Risk Off,False,7.615000000000005,218.2372,217.8605,1.080323922083609,7.422143303601238,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed,0,0,0,0
2026-09-15,2026-09-15,CM,NSE,STK,13794,INE020D01022,BAIDFIN,EQ,,,,,BAID FINSERV LIMITED,11.82,11.9,9.97,10.08,10.09,11.88,,10.08,,,552693,5718817.78,1728,F1,1,,,,,,Cash Only,Unclassified,False,10.65,10.935,10.365,10.935,10.365,0.5700000000000003,5.654761904761908,Wide,Bearish,Below CPR,False,False,1.0,60,503951.015,Lower,True,Risk Off,False,0.7414285714285717,10.1594,10.3446,0.7687861271676302,11.347963611106131,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed,0,0,0,0
2026-09-15,2026-09-15,CM,NSE,STK,764980,INE359B01010,VEDAVAAG,EQ,,,,,VEDAVAAG SYSTEMS LTD.,23.43,24.99,20.52,20.98,20.96,23.38,,20.97,,,184975,4182089.09,987,F1,1,,,,,,Cash Only,Unclassified,False,22.16333333333333,22.755,21.571666666666662,22.755,21.571666666666662,1.1833333333333371,5.640292341912951,Wide,Bearish,Below CPR,False,False,1.0,21,431907.54,Lower,True,Risk Off,False,1.643571428571428,,,0.7199768216717395,9.682834177889092,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed,0,0,0,0
2026-09-15,2026-09-15,CM,NSE,STK,765387,INE1B3O01011,SUNSHINE,EQ,,,,,SUNSHINE PICTURES LIMITED,385.0,394.6,326.25,333.95,335.5,407.8,,333.9,,,7326036,2708754263.8,117545,F1,1,,,,,,Cash Only,Unclassified,False,351.59999999999997,360.425,342.7749999999999,360.425,342.7749999999999,17.65000000000009,5.285222338673481,Wide,Bearish,Below CPR,False,False,0.9333333333333333,15,1257856495.65,Lower,False,Risk Off,False,43.59642857142857,,,0.4048496764151737,2.153468438703133,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed,0,0,0,0
2026-09-15,2026-09-15,CM,NSE,STK,1129,INE586X01012,GTECJAINX,EQ,,,,,G-TEC JAINX EDUCATION LTD,24.8,29.31,24.8,29.31,29.31,26.65,,29.31,,,20231,561777.0,111,F1,1,,,,,,Cash Only,Unclassified,False,27.80666666666667,27.055,28.558333333333337,28.558333333333337,27.055,1.5033333333333374,5.12907994996021,Wide,Bullish,Above CPR,False,False,0.9833333333333333,60,59000.295,Lower,True,Risk Off,False,3.325714285714285,20.678600000000003,20.3111,0.4520332187857974,9.521596459814312,True,True,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed,0,0,0,0
2026-09-15,2026-09-15,CM,NSE,STK,25977,INE101I01011,AFCONS,EQ,,,,,AFCONS INFRASTRUCTURE LTD,281.0,304.55,260.25,262.25,262.9,253.8,,262.26,,,26501568,7521945523.25,233701,F1,1,,,,,,Cash Only,Construction,True,275.68333333333334,282.4,268.9666666666667,282.4,268.9666666666667,13.43333333333328,5.122338735303444,Wide,Bearish,Below CPR,False,False,1.0,60,133624175.6,Higher,True,Risk Off,False,11.617857142857137,282.472,302.39549999999997,1.1562660108617646,56.29180116154071,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed,0,0,0,0
2026-09-15,2026-09-15,CM,NSE,STK,12015,INE065D01027,AEROENTER,EQ,,,,,AEROFLEX ENTERPRISES LTD,137.77,137.77,113.85,116.93,116.9,137.09,,116.94,,,1916380,235245555.38,26166,F1,1,,,,,,Cash Only,Unclassified,False,122.85000000000001,125.81,119.89000000000001,125.81,119.89000000000001,5.9199999999999875,5.062858120242869,Wide,Bearish,Below CPR,False,False,1.0,60,93550039.405,Lower,True,Risk Off,False,9.831428571428575,129.88039999999998,119.37629999999999,0.6021505376344072,2.5146494525947443,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed,0,0,0,0
2026-09-15,2026-09-15,CM,NSE,STK,762854,INE641R01017,QUINT,EQ,,,,,QUINT DIGITAL LTD.,43.5,48.24,41.0,48.24,48.24,40.2,,48.24,,,43332,2046108.52,218,F1,1,,,,,,Cash Only,Unclassified,False,45.826666666666675,44.620000000000005,47.033333333333346,47.033333333333346,44.620000000000005,2.413333333333341,5.002763957987854,Wide,Bullish,Above CPR,False,False,1.0,60,126038.90000000001,Higher,True,Risk Off,False,2.9507142857142847,39.2796,40.1223,0.8178810618897794,16.233944599643443,True,True,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed,0,0,0,0
2026-09-15,2026-09-15,CM,NSE,STK,7902,INE850E01012,LFIC,EQ,,,,,LAKSHMI FIN IND CORP LTD,136.1,157.89,135.6,136.64,136.8,139.35,,136.64,,,32513,4695198.76,548,F1,1,,,,,,Cash Only,Unclassified,False,143.37666666666667,146.745,140.00833333333333,146.745,140.00833333333333,6.736666666666679,4.930230288836856,Wide,Bearish,Below CPR,False,False,1.0,60,123854.445,Overlapping,True,Risk Off,False,9.010714285714286,140.3436,142.4239,0.7476284846082719,37.90900488068878,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed,0,0,0,0
2026-09-15,2026-09-15,CM,NSE,STK,245,INE0CHO01012,ADL,EQ,,,,,ARCHIDPLY DECOR LIMITED,75.9,83.0,69.71,71.16,70.6,71.54,,71.17,,,3183,242741.13,53,F1,1,,,,,,Cash Only,Unclassified,False,74.62333333333332,76.35499999999999,72.89166666666665,76.35499999999999,72.89166666666665,3.4633333333333383,4.866966460558373,Wide,Bearish,Below CPR,False,False,1.0,60,57080.175,Higher,True,Risk Off,False,4.4942857142857155,71.8352,72.4071,0.7706081796990897,4.252634649420749,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed,0,0,0,0
2026-09-15,2026-09-15,CM,NSE,STK,16192,INE07S101038,PAVNAIND,EQ,,,,,PAVNA INDUSTRIES LIMITED,14.89,17.85,14.89,15.32,15.35,14.88,,15.32,,,207036,3359335.07,953,F1,1,,,,,,Cash Only,Unclassified,False,16.02,16.37,15.669999999999998,16.37,15.669999999999998,0.7000000000000028,4.569190600522212,Wide,Bearish,Below CPR,False,False,1.0,60,1269419.975,Higher,True,Risk Off,False,1.4378571428571425,17.8702,18.7168,0.486835568802784,2.646354347779977,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed,0,0,0,0
2026-09-15,2026-09-15,CM,NSE,STK,765220,INE222F01029,VTMLTD,EQ,,,,,V T M LTD.,48.65,49.16,40.9,42.17,42.5,48.42,,42.28,,,235189,10078992.48,2410,F1,1,,,,,,Cash Only,Unclassified,False,44.076666666666675,45.03,43.12333333333335,45.03,43.12333333333335,1.906666666666652,4.521381708955778,Wide,Bearish,Below CPR,False,False,1.0,21,1447738.0,Lower,True,Risk Off,False,4.00857142857143,,,0.4756474221905403,6.9618898447094715,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed,0,0,0,0
2026-09-15,2026-09-15,CM,NSE,STK,29439,INE822E01011,SUPREME,EQ,,,,,SUPREME HOLDIN N HOSP I L,37.9,37.9,32.51,32.98,32.51,34.74,,32.99,,,111772,3751030.06,1346,F1,1,,,,,,Cash Only,Unclassified,False,34.46333333333333,35.205,33.721666666666664,35.205,33.721666666666664,1.4833333333333343,4.497675358803319,Wide,Bearish,Below CPR,False,False,1.0,60,954456.98,Outside,True,Risk Off,False,2.1135714285714293,42.22839999999999,45.3719,0.7018136757913711,3.9300148027625093,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed,0,0,0,0
2026-09-15,2026-09-15,CM,NSE,STK,759169,INE0JYY01029,MWL,EQ,,,,,MANGALAM WORLDWIDE LTD,41.9,48.0,39.29,41.03,40.63,40.6,,41.03,,,7108354,309211287.9,41600,F1,1,,,,,,Cash Only,Unclassified,False,42.77333333333333,43.644999999999996,41.90166666666667,43.644999999999996,41.90166666666667,1.7433333333333252,4.248923551872593,Wide,Bearish,Below CPR,False,False,1.0,60,13884572.425,Higher,True,Risk Off,False,2.777857142857143,58.98479999999999,210.79739999999998,0.6275820690837375,22.27013396129121,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed,0,0,0,0
2026-09-15,2026-09-15,CM,NSE,STK,765155,INE286N01028,PRISMX,EQ,,,,,PRISMX GLOBAL VENTURES L,0.58,0.63,0.54,0.55,0.56,0.58,,0.56,,,524693,290353.93,258,F1,1,,,,,,Cash Only,Unclassified,False,0.5733333333333334,0.585,0.5616666666666668,0.585,0.5616666666666668,0.023333333333333206,4.242424242424219,Wide,Bearish,Below CPR,False,False,1.0,21,72715.19,Outside,True,Risk Off,False,0.04071428571428571,,,0.5730994152046753,3.993029929509914,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed,0,0,0,0
2026-09-15,2026-09-15,CM,NSE,STK,19142,INE240C01028,UMESLTD,EQ,,,,,USHA MARTIN EDU & SOL LTD,4.97,5.14,4.48,4.53,4.56,4.97,,4.54,,,145521,662336.49,184,F1,1,,,,,,Cash Only,Unclassified,False,4.716666666666668,4.8100000000000005,4.623333333333335,4.8100000000000005,4.623333333333335,0.18666666666666565,4.1206769683590645,Wide,Bearish,Below CPR,False,False,0.9833333333333333,60,99339.985,Lower,True,Risk Off,False,0.42357142857142854,5.4944,5.1948,0.44069702079819884,6.667370545707249,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed,0,0,0,0
2026-09-15,2026-09-15,CM,NSE,STK,14942,INE245I01016,NAGREEKCAP,EQ,,,,,NAGREEKA CAP & INFR.LTD,24.9,27.39,24.07,27.38,27.39,24.9,,27.42,,,47603,1281245.44,427,F1,1,,,,,,Cash Only,Unclassified,False,26.28,25.73,26.830000000000002,26.830000000000002,25.73,1.1000000000000014,4.017531044558077,Wide,Bullish,Above CPR,False,False,0.95,60,116096.15,Higher,True,Risk Off,False,1.663571428571428,24.472400000000004,24.9981,0.6612279948475751,11.036071738813044,True,True,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed,0,0,0,0
2026-09-15,2026-09-15,CM,NSE,STK,25178,INE419M01035,TDPOWERSYS,EQ,,,,,TD POWER SYSTEMS LTD.,814.15,817.55,720.1,725.5,731.0,804.9,,725.5,,,5769493,4320315655.9,175611,F1,1,,,,,,Cash Only,Unclassified,False,754.3833333333333,768.825,739.9416666666666,768.825,739.9416666666666,28.88333333333344,3.981162416724113,Wide,Bearish,Below CPR,False,False,1.0,60,1199746211.725,Lower,True,Risk Off,False,39.08214285714285,1078.763,1151.506,0.7390417009351516,3.6010246281071665,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed,0,0,0,0
2026-09-15,2026-09-15,CM,NSE,STK,17053,INE0ECP01024,HMAAGRO,EQ,,,,,HMA AGRO INDUSTRIES LTD,20.08,24.05,19.99,23.41,23.55,20.07,,23.41,,,35613186,826166910.02,92216,F1,1,,,,,,Cash Only,Unclassified,False,22.483333333333334,22.02,22.94666666666667,22.94666666666667,22.02,0.9266666666666694,3.9584223266410485,Wide,Bullish,Above CPR,False,False,0.9833333333333333,60,16332955.715,Higher,True,Risk Off,False,0.9142857142857138,21.4558,22.4113,1.0135416666666701,50.582817001166404,True,True,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed,0,0,0,0
2026-09-15,2026-09-15,CM,NSE,STK,14305,INE00IK01029,OSWALSEEDS,EQ,,,,,SHREEOSWAL S AND CHE LTD,15.7,16.49,13.46,15.83,15.74,15.54,,15.83,,,988892,14702736.42,2991,F1,1,,,,,,Cash Only,Unclassified,False,15.26,14.975,15.545,15.545,14.975,0.5700000000000003,3.6007580543272284,Wide,Bullish,Above CPR,False,False,1.0,60,572978.075,Lower,True,Risk Off,False,1.1335714285714285,11.489600000000001,11.533900000000001,0.5028355387523632,25.66020771388155,True,True,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed,0,0,0,0
2026-09-15,2026-09-15,CM,NSE,STK,14150,INE0EEJ01023,BTML,EQ,,,,,BODHI TREE MULTIMEDIA LTD,7.68,8.0,6.42,7.62,7.71,7.48,,7.62,,,1112013,7977098.2,1410,F1,1,,,,,,Cash Only,Unclassified,False,7.346666666666667,7.21,7.483333333333333,7.483333333333333,7.21,0.27333333333333343,3.5870516185476826,Wide,Bullish,Above CPR,False,False,0.95,60,2550184.325,Lower,True,Risk Off,False,0.5814285714285713,7.4436,6.9088,0.4701064701064704,3.1280476951406246,True,True,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed,0,0,0,0
2026-09-15,2026-09-15,CM,NSE,STK,16657,INE087B01017,ANIKINDS,EQ,,,,,ANIK INDUSTRIES LTD,44.05,45.53,39.96,40.58,40.5,44.66,,40.57,,,23241,967591.39,354,F1,1,,,,,,Cash Only,Unclassified,False,42.02333333333333,42.745000000000005,41.30166666666666,42.745000000000005,41.30166666666666,1.4433333333333422,3.5567603088549586,Wide,Bearish,Below CPR,False,False,0.9666666666666667,60,402464.04500000004,Lower,True,Risk Off,False,2.767142857142858,42.671800000000005,44.14,0.5215969712614039,2.404168526408365,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed,0,-2,0,-2
2026-09-15,2026-09-15,CM,NSE,STK,764638,INE700F01024,CFEL,EQ,,,,,CONFIDENCE FUTURIST ENE L,50.0,52.8,47.05,47.41,47.29,49.3,,47.42,,,171314,8466122.29,1303,F1,1,,,,,,Cash Only,Unclassified,False,49.086666666666666,49.925,48.248333333333335,49.925,48.248333333333335,1.6766666666666623,3.5365253462701167,Wide,Bearish,Below CPR,False,False,0.9047619047619048,21,454299.91,Higher,True,Risk Off,False,3.442857142857143,,,0.48699861687413426,18.635535917231415,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed,0,0,0,0
2026-09-15,2026-09-15,CM,NSE,STK,11423,INE365B01017,DATAMATICS,EQ,,,,,DATAMATICS GLOBAL SER LTD,764.5,857.5,755.5,766.25,764.0,760.2,,766.28,,,1393528,1129069819.75,67021,F1,1,,,,,,Cash Only,Unclassified,False,793.0833333333334,806.5,779.6666666666667,806.5,779.6666666666667,26.833333333333258,3.5019032082653516,Wide,Bearish,Below CPR,False,False,1.0,60,57197297.775000006,Higher,True,Risk Off,False,28.853571428571424,825.238,801.4895000000001,0.9299830837149787,19.739915409841228,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed,0,0,0,0
2026-09-15,2026-09-15,CM,NSE,STK,20760,INE324L01013,RPPINFRA,EQ,,,,,R.P.P INFRA PROJECTS LTD,60.79,60.83,54.32,54.72,54.5,60.34,,54.72,,,87771,4965525.88,1339,F1,1,,,,,,Cash Only,Unclassified,False,56.623333333333335,57.575,55.67166666666667,57.575,55.67166666666667,1.903333333333336,3.4783138401559506,Wide,Bearish,Below CPR,False,False,0.9833333333333333,60,3154616.9299999997,Lower,True,Risk Off,False,3.2828571428571425,59.71339999999999,64.60690000000001,0.579779518421817,1.5740503491179831,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed,0,0,0,0
2026-09-15,2026-09-15,CM,NSE,STK,9756,INE01QM01018,EMUDHRA,EQ,,,,,EMUDHRA LIMITED,535.0,592.85,531.0,592.85,592.85,494.05,,593.0,,,1550701,904287167.7,27013,F1,1,,,,,,Cash Only,Unclassified,False,572.2333333333332,561.925,582.5416666666665,582.5416666666665,561.925,20.61666666666656,3.4775519383767497,Wide,Bullish,Above CPR,False,False,1.0,60,57873600.3,Higher,True,Risk Off,False,24.321428571428573,501.384,486.332,0.847674987763089,15.625210165126017,True,True,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed,0,0,0,0
2026-09-15,2026-09-15,CM,NSE,STK,2463,INE099Z01011,MIDHANI,EQ,,,,,MISHRA DHATU NIGAM LTD,448.35,450.5,402.15,405.85,405.9,447.4,,405.86,,,2748265,1146376181.15,55647,F1,1,,,,,,Cash Only,Unclassified,False,419.5,426.325,412.675,426.325,412.675,13.649999999999977,3.3633115683134105,Wide,Bearish,Below CPR,False,False,0.9833333333333333,60,234781190.35000002,Lower,True,Risk Off,False,19.903571428571432,418.37200000000007,417.27200000000005,0.6858065673784305,4.882742861304349,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed,0,0,0,0
2026-09-15,2026-09-15,CM,NSE,STK,13885,INE413D01011,ARIHANT,EQ,,,,,ARIHANT FOUN & HOU LTD,949.15,960.0,841.4,858.8,860.0,887.75,,858.89,,,6740,6033252.0,638,F1,1,,,,,,Cash Only,Unclassified,False,886.7333333333332,900.7,872.7666666666664,900.7,872.7666666666664,27.93333333333362,3.2526005278683776,Wide,Bearish,Below CPR,False,False,0.9833333333333333,60,3422009.9,Outside,True,Risk Off,False,58.16071428571429,971.3409999999999,917.615,0.4802783747825246,1.7630726316718137,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed,0,0,0,0
2026-09-15,2026-09-15,CM,NSE,STK,1756,INE197D01010,JINDALPOLY,EQ,,,,,JINDAL POLY FILMS LIMITED,671.3,738.4,666.0,737.9,738.4,671.3,,737.82,,,346025,251539604.85,7097,F1,1,,,,,,Cash Only,Unclassified,False,714.1,702.2,726.0,726.0,702.2,23.799999999999955,3.225369291231868,Wide,Bullish,Above CPR,False,False,0.9833333333333333,60,9735703.75,Higher,True,Risk Off,False,29.582142857142863,655.062,670.4045000000001,0.8045394180852331,25.836817893108137,True,True,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed,0,0,0,0
