TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,SYMBOL,SERIES,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,NAME,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,VOLUME,VALUE,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4,Segment,Industry,Nifty500,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,Overlay,History_OK,Regime,Own_Narrow,ATR14,SMA50,SMA100,Width_ATR,Value_Ratio,Above_SMA50,Above_SMA100,Setup,Signal_Direction,Signal_Score,Signal_Grade,Signal_Explanation,Strategy_Type,Strategy_Setup,Strategy_Confirmation,Strategy_Explanation,Daily_Signal,Weekly_Signal,Monthly_Signal,Confluence_Score
2026-09-23,2026-09-23,CM,NSE,STK,4176,INE058B01018,ZENITHEXPO,EQ,,,,,ZENITH EXPORTS LTD,197.0,197.0,197.0,197.0,197.0,197.62,,197.0,,,51,10047.0,1,F1,1,,,,,,Cash Only,Unclassified,False,197.0,197.0,197.0,197.0,197.0,0.0,0.0,Narrow,Neutral,Inside CPR,False,False,0.05,60,36775.24,Lower,True,Risk On,False,6.411428571428573,205.2182,205.57319999999999,0.0,0.27320012051586884,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-23,2026-09-23,CM,NSE,STK,764870,INE304D01012,SAMBANDAM,EQ,,,,,SAMBANDAM SPINNING MILL L,102.5,102.5,102.5,102.5,102.5,101.0,,103.7,,,1229,125972.5,3,F1,1,,,,,,Cash Only,Unclassified,False,102.5,102.5,102.5,102.5,102.5,0.0,0.0,Narrow,Neutral,Inside CPR,False,False,0.0625,24,71813.33,Inside,True,Risk On,False,3.6871428571428586,,,0.0,1.7541659744785543,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-23,2026-09-23,CM,NSE,STK,764633,INE630D01010,BRIGHTBR,EQ,,,,,BRIGHT BROTHERS LTD.,253.0,253.0,249.2,251.1,249.2,252.95,,252.93,,,515,129139.5,29,F1,1,,,,,,Cash Only,Unclassified,False,251.1,251.1,251.1,251.1,251.1,0.0,0.0,Narrow,Neutral,Inside CPR,False,False,0.05555555555555555,27,312490.62,Inside,True,Risk On,False,12.099999999999998,,,0.0,0.41325880437627216,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-23,2026-09-23,CM,NSE,STK,759062,INE0KKN01029,RHETAN,EQ,,,,,RHETAN TMT LIMITED,16.79,16.79,16.79,16.79,16.79,17.67,,16.79,,,828372,13908365.88,1415,F1,1,,,,,,Cash Only,Unclassified,False,16.79,16.79,16.79,16.79,16.79,0.0,0.0,Narrow,Neutral,Inside CPR,False,False,0.075,60,218786023.26,Lower,True,Risk On,False,1.3800000000000003,25.2944,26.673000000000002,0.0,0.06357063249635302,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-23,2026-09-23,CM,NSE,STK,7791,INE481Z01011,UNIINFO,EQ,,,,,UNIINFO TELECOM SERVI LTD,11.4,11.4,11.4,11.4,11.4,11.45,,11.4,,,1,11.4,1,F1,1,,,,,,Cash Only,Unclassified,False,11.4,11.4,11.4,11.4,11.4,0.0,0.0,Narrow,Neutral,Inside CPR,False,False,0.016666666666666666,60,53407.905,Higher,True,Risk On,False,0.5135714285714282,11.9676,12.771899999999999,0.0,0.00021345154804330933,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-23,2026-09-23,CM,NSE,STK,765237,INE165G01010,ASSAMENT,EQ,,,,,ASSAM ENTRADE LIMITED,780.0,780.0,780.0,780.0,780.0,788.0,,780.0,,,2,1560.0,2,F1,1,,,,,,Cash Only,Unclassified,False,780.0,780.0,780.0,780.0,780.0,0.0,0.0,Narrow,Neutral,Inside CPR,False,False,0.19444444444444445,18,4673.4,Inside,False,Risk On,False,42.2,,,0.0,0.3338040826807036,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-23,2026-09-23,CM,NSE,STK,16736,INE964W01021,MKPL,EQ,,,,,M K PROTEINS LIMITED,4.1,4.1,3.98,4.04,4.07,4.03,,4.04,,,45612,183861.63,242,F1,1,,,,,,Cash Only,Unclassified,False,4.04,4.04,4.04,4.04,4.04,0.0,0.0,Narrow,Neutral,Inside CPR,False,False,0.025,60,421910.065,Inside,True,Risk On,False,0.1821428571428571,4.141,4.534800000000001,0.0,0.4357839389302078,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-23,2026-09-23,CM,NSE,STK,25786,INE879E01037,KANANIIND,EQ,,,,,KANANI INDUSTRIES LTD,1.41,1.43,1.41,1.42,1.43,1.42,,1.44,,,65112,92201.3,139,F1,1,,,,,,Cash Only,Unclassified,False,1.42,1.42,1.42,1.42,1.42,0.0,0.0,Narrow,Neutral,Inside CPR,False,False,0.058333333333333334,60,164691.27500000002,Higher,True,Risk On,False,0.06857142857142862,1.4918,1.5258,0.0,0.5598432582418224,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-23,2026-09-23,CM,NSE,STK,3787,INE075A01022,WIPRO,EQ,,,,,WIPRO LTD,164.7,165.7,164.1,164.9,164.9,166.0,,164.9,,,10856986,1789715037.09,75493,F1,1,,,,,,F&O + Cash,Information Technology,True,164.89999999999998,164.89999999999998,164.89999999999998,164.89999999999998,164.89999999999998,0.0,0.0,Narrow,Neutral,Above CPR,False,False,0.016666666666666666,60,1793054000.01,Inside,True,Risk On,False,3.3528571428571388,177.5896,182.5959,0.0,0.9981378347110675,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-23,2026-09-23,CM,NSE,STK,11226,INE116D01028,BAGFILMS,EQ,,,,,B.A.G FILMS AND MEDIA LTD,4.43,4.43,4.25,4.34,4.35,4.31,,4.35,,,102573,442806.45,272,F1,1,,,,,,Cash Only,Unclassified,False,4.34,4.34,4.34,4.34,4.34,0.0,0.0,Narrow,Neutral,Inside CPR,False,False,0.03333333333333333,60,317266.75,Inside,True,Risk On,False,0.26142857142857157,4.4452,4.6634,0.0,1.395691322837959,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
