TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,SYMBOL,SERIES,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,NAME,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,VOLUME,VALUE,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4,Segment,Industry,Nifty500,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,Overlay,History_OK,Regime,Own_Narrow,ATR14,SMA50,SMA100,Width_ATR,Value_Ratio,Above_SMA50,Above_SMA100,Setup,Signal_Direction,Signal_Score,Signal_Grade,Signal_Explanation,Strategy_Type,Strategy_Setup,Strategy_Confirmation,Strategy_Explanation,Daily_Signal,Weekly_Signal,Monthly_Signal,Confluence_Score
2026-09-22,2026-09-22,CM,NSE,STK,5192,INE177F01017,KOVAI,EQ,,,,,KOVAI MEDICAL CENTER & HO,6221.0,6221.0,6085.5,6153.5,6121.5,6179.0,,6154.11,,,1546,9473870.0,574,F1,1,,,,,,Cash Only,Unclassified,False,6153.333333333333,6153.25,6153.416666666666,6153.416666666666,6153.25,0.16666666666606034,0.002708485685643298,Narrow,Bullish,Above CPR,True,False,0.016666666666666666,60,23972580.75,Lower,True,Risk Off,True,172.21428571428572,5996.71,5842.286,0.0009677865339381355,0.3951960825077208,True,True,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-22,2026-09-22,CM,NSE,STK,1708,INE571B01036,JAYBARMARU,EQ,,,,,JAY BHARAT MARUTI LTD,109.01,112.7,108.45,110.58,110.0,109.85,,110.59,,,244474,26990066.17,8038,F1,1,,,,,,Cash Only,Unclassified,False,110.57666666666667,110.575,110.57833333333333,110.57833333333333,110.575,0.0033333333333303017,0.0030144088744169847,Narrow,Bullish,Above CPR,True,False,0.05,60,68526012.545,Inside,True,Risk Off,True,4.982857142857143,138.35,136.6791,0.0006689602446477096,0.3938659958110948,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-22,2026-09-22,CM,NSE,STK,1267,INE186A01019,GUJALKALI,EQ,,,,,GUJARAT ALKALIES & CHEM,628.0,635.95,617.05,626.55,622.15,629.5,,626.57,,,78981,49340261.5,3741,F1,1,,,,,,Cash Only,Unclassified,False,626.5166666666667,626.5,626.5333333333333,626.5333333333333,626.5,0.03333333333330302,0.005320139387647118,Narrow,Bullish,Above CPR,True,False,0.016666666666666666,60,44912628.625,Lower,True,Risk Off,True,26.792857142857162,677.235,671.9375,0.0012441126810616952,1.0985832495347516,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-22,2026-09-22,CM,NSE,STK,335,INE787D01026,BALKRISIND,EQ,,,,,BALKRISHNA IND. LTD,2224.0,2231.0,2202.3,2216.9,2220.1,2216.8,,2216.88,,,103064,228366746.8,18710,F1,1,,,,,,Cash Only,Automobile and Auto Components,True,2216.7333333333336,2216.65,2216.816666666667,2216.816666666667,2216.65,0.16666666666696983,0.007518005623481881,Narrow,Bullish,Above CPR,True,False,0.016666666666666666,60,395976399.6,Lower,True,Risk Off,True,62.928571428571495,2273.248,2228.285,0.0026485054861947505,0.576718074690025,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-22,2026-09-22,CM,NSE,STK,12603,INE484I01029,PRECAM,EQ,,,,,PRECISION CAMSHAFTS LTD.,117.42,120.9,116.81,118.87,118.99,117.42,,118.87,,,110105,13082923.1,3001,F1,1,,,,,,Cash Only,Unclassified,False,118.86000000000001,118.855,118.86500000000002,118.86500000000002,118.855,0.010000000000019327,0.00841255152689436,Narrow,Bullish,Above CPR,True,False,0.03333333333333333,60,14556162.45,Higher,True,Risk Off,True,4.3950000000000005,131.8594,142.09900000000002,0.002275312855522031,0.8987893028083099,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-22,2026-09-22,CM,NSE,STK,1663,INE209A01019,SUNDROP,EQ,,,,,SUNDROP BRANDS LIMITED,719.0,773.0,711.5,742.35,740.0,707.95,,742.34,,,291500,217535633.0,13355,F1,1,,,,,,Cash Only,Unclassified,False,742.2833333333333,742.25,742.3166666666666,742.3166666666666,742.25,0.06666666666660603,0.008980489885715098,Narrow,Bullish,Above CPR,True,False,0.016666666666666666,60,9761497.975000001,Higher,True,Risk Off,True,21.767857142857142,662.96,661.4305,0.003062619633576651,22.285066652385385,True,True,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-22,2026-09-22,CM,NSE,STK,1797,INE01BK01022,AWHCL,EQ,,,,,ANTONY WASTE HDG CELL LTD,364.55,368.0,360.5,364.3,362.65,364.55,,364.31,,,66519,24248407.4,2799,F1,1,,,,,,Cash Only,Unclassified,False,364.26666666666665,364.25,364.2833333333333,364.2833333333333,364.25,0.03333333333330302,0.009149967975103765,Narrow,Bullish,Above CPR,True,False,0.03333333333333333,60,29777097.15,Lower,True,Risk Off,True,15.017857142857139,400.283,435.43800000000005,0.0022195798652377757,0.8143308018861066,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,-2,0,-2
2026-09-22,2026-09-22,CM,NSE,STK,15058,INE0LCL01028,AVALON,EQ,,,,,AVALON TECHNOLOGIES LTD,2485.9,2526.3,2410.0,2468.5,2470.0,2485.9,,2468.69,,,395562,978664319.0,37254,F1,1,,,,,,Cash Only,Unclassified,False,2468.266666666667,2468.15,2468.3833333333337,2468.3833333333337,2468.15,0.23333333333357587,0.009452434001765276,Narrow,Bullish,Above CPR,True,False,0.05,60,725895206.05,Lower,True,Risk Off,True,160.25,2035.3180000000002,1791.7335,0.0014560582423312066,1.3482170853909583,True,True,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-22,2026-09-22,CM,NSE,STK,25222,INE0UOS01011,SANOFICONR,EQ,,,,,SANOFI CONS HEALTHC IND L,3997.6,4024.8,3960.0,3993.0,4020.0,3997.6,,3992.85,,,3410,13580738.3,1040,F1,1,,,,,,Cash Only,Unclassified,False,3992.6,3992.4,3992.7999999999997,3992.7999999999997,3992.4,0.3999999999996362,0.010017530678678593,Narrow,Bullish,Above CPR,True,False,0.016666666666666666,60,16160979.35,Lower,True,Risk Off,True,112.64285714285714,4345.871999999999,4515.856000000001,0.0035510462904216277,0.8403412940441632,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-22,2026-09-22,CM,NSE,STK,762717,INE620D01011,INDPRUD,EQ,,,,,INDUSTRIAL & PRU INV CO L,6273.0,6273.0,6271.0,6273.0,6273.0,6295.5,,6273.0,,,21,131713.0,6,F1,1,,,,,,Cash Only,Unclassified,False,6272.333333333333,6272.0,6272.666666666666,6272.666666666666,6272.0,0.6666666666660603,0.01062755725595505,Narrow,Bullish,Above CPR,True,False,0.16666666666666666,60,319881.75,Lower,True,Risk Off,True,133.10714285714286,6361.24,6453.5275,0.005008496556654062,0.41175528144384604,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
