TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,SYMBOL,SERIES,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,NAME,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,VOLUME,VALUE,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4,Segment,Industry,Nifty500,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,Overlay,History_OK,Regime,Own_Narrow,ATR14,SMA50,SMA100,Width_ATR,Value_Ratio,Above_SMA50,Above_SMA100,Setup,Signal_Direction,Signal_Score,Signal_Grade,Signal_Explanation,Strategy_Type,Strategy_Setup,Strategy_Confirmation,Strategy_Explanation,Daily_Signal,Weekly_Signal,Monthly_Signal,Confluence_Score
2026-09-25,2026-09-25,CM,NSE,STK,10407,INE013801027,KSHITIJPOL,EQ,,,,,KSHITIJ POLYLINE LIMITED,4.81,4.81,4.81,4.81,4.81,5.06,,4.81,,,497252,2391782.12,824,F1,1,,,,,,Cash Only,Unclassified,False,4.81,4.81,4.81,4.81,4.81,0.0,0.0,Narrow,Neutral,Inside CPR,False,False,0.05,60,2678649.52,Lower,True,Risk Off,False,0.23928571428571424,3.1062,2.7739999999999996,0.0,0.8929059595672674,True,True,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-25,2026-09-25,CM,NSE,STK,762670,INE507F01023,EMPOWER,EQ,,,,,EMPOWER INDIA LTD.,1.87,1.87,1.87,1.87,1.87,1.96,,1.87,,,5356437,10016537.19,1819,F1,1,,,,,,Cash Only,Unclassified,False,1.87,1.87,1.87,1.87,1.87,0.0,0.0,Narrow,Neutral,Inside CPR,False,False,0.20270270270270271,37,10016537.19,Lower,True,Risk Off,False,0.10857142857142862,,,0.0,1.0,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-25,2026-09-25,CM,NSE,STK,15061,INF174KA1A86,PSUBANK,EQ,,,,,KOTAK PSU BANK,82.21,83.69,82.21,82.95,83.44,82.92,,82.95,,,74327,6170010.02,411,F1,1,,,,,,Cash Only,Unclassified,False,82.94999999999999,82.94999999999999,82.94999999999999,82.94999999999999,82.94999999999999,0.0,0.0,Narrow,Neutral,Above CPR,False,False,0.016666666666666666,60,16733264.515,Lower,True,Risk Off,False,1.3314285714285714,84.89380000000001,422.2061,0.0,0.3687272148521343,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,-2,-2
2026-09-25,2026-09-25,CM,NSE,STK,759062,INE0KKN01029,RHETAN,EQ,,,,,RHETAN TMT LIMITED,15.17,15.17,15.17,15.17,15.17,15.96,,15.17,,,803125,12183406.25,1186,F1,1,,,,,,Cash Only,Unclassified,False,15.17,15.17,15.17,15.17,15.17,0.0,0.0,Narrow,Neutral,Inside CPR,False,False,0.09166666666666666,60,218786023.26,Lower,True,Risk Off,False,1.1807142857142858,24.696400000000004,26.490299999999998,0.0,0.05568640111677306,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-25,2026-09-25,CM,NSE,STK,11403,INE511C01022,POONAWALLA,EQ,,,,,POONAWALLA FINCORP LTD,464.8,469.9,453.2,461.55,461.6,466.8,,461.55,,,1477854,676063290.05,26052,F1,1,,,,,,Cash Only,Financial Services,True,461.54999999999995,461.54999999999995,461.54999999999995,461.54999999999995,461.54999999999995,0.0,0.0,Narrow,Neutral,Above CPR,False,False,0.025,60,452144032.425,Lower,True,Risk Off,False,15.285714285714274,471.26,447.57349999999997,0.0,1.4952387769535427,False,True,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-25,2026-09-25,CM,NSE,STK,765030,INE758A01072,AVANCE,EQ,,,,,AVANCE TECHNOLOGIES LTD.,0.82,0.82,0.8,0.81,0.81,0.8,,0.81,,,1729168,1405389.62,1064,F1,1,,,,,,Cash Only,Unclassified,False,0.81,0.81,0.81,0.81,0.81,0.0,0.0,Narrow,Neutral,Inside CPR,False,False,0.05172413793103448,29,3478033.37,Inside,True,Risk Off,False,0.0364285714285714,,,0.0,0.40407594479175457,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-25,2026-09-25,CM,NSE,STK,8024,INE039B01026,CINEVISTA,EQ,,,,,CINEVISTA LIMITED,14.48,14.48,13.6,14.04,14.06,14.11,,14.04,,,8262,114323.35,139,F1,1,,,,,,Cash Only,Unclassified,False,14.04,14.04,14.04,14.04,14.04,0.0,0.0,Narrow,Neutral,Inside CPR,False,False,0.016666666666666666,60,161443.495,Lower,True,Risk Off,False,0.9257142857142858,14.5744,15.161200000000001,0.0,0.7081322787269937,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-25,2026-09-25,CM,NSE,STK,764860,INE137M01017,SAB,EQ,,,,,S A B INDUSTRIES LTD.,170.0,170.0,170.0,170.0,170.0,170.0,,170.0,,,5,850.0,1,F1,1,,,,,,Cash Only,Unclassified,False,170.0,170.0,170.0,170.0,170.0,0.0,0.0,Narrow,Neutral,Inside CPR,False,False,0.1956521739130435,23,9342.5,Inside,True,Risk Off,False,4.519285714285715,,,0.0,0.09098207118009098,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-25,2026-09-25,CM,NSE,STK,765155,INE286N01028,PRISMX,EQ,,,,,PRISMX GLOBAL VENTURES L,0.52,0.53,0.51,0.52,0.52,0.51,,0.53,,,160921,83815.07,84,F1,1,,,,,,Cash Only,Unclassified,False,0.52,0.52,0.52,0.52,0.52,0.0,0.0,Narrow,Neutral,Inside CPR,False,False,0.1206896551724138,29,71380.82,Inside,True,Risk Off,False,0.032142857142857126,,,0.0,1.1741959534788196,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-25,2026-09-25,CM,NSE,STK,28913,INE847C01020,ROSSELLIND,EQ,,,,,ROSSELL INDIA LIMITED,52.26,52.26,51.0,51.63,52.25,51.73,,51.63,,,25615,1318005.53,1472,F1,1,,,,,,Cash Only,Unclassified,False,51.629999999999995,51.629999999999995,51.629999999999995,51.629999999999995,51.629999999999995,0.0,0.0,Narrow,Neutral,Above CPR,False,False,0.016666666666666666,60,1876591.24,Lower,True,Risk Off,False,2.139285714285715,56.9528,56.5779,0.0,0.7023402336675088,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
