TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,SYMBOL,SERIES,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,NAME,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,VOLUME,VALUE,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4,Segment,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Bullish_CPR,Bearish_CPR
2026-08-14,2026-08-14,CM,NSE,STK,2716,INE295F01017,BUTTERFLY,EQ,,,,,BTRFLY GANDHI APPL LTD,681.3,685.95,670.05,677.9,670.05,682.45,,677.93,,,7693,5222694.15,757,F1,1,,,,,,Cash Only,677.9666666666667,678.0,677.9333333333334,678.0,677.9333333333334,0.06666666666660603,0.00983429217681163,Narrow,Bearish,Below CPR,False,True
2026-08-14,2026-08-14,CM,NSE,STK,11359,INE680A01011,DHANBANK,EQ,,,,,DHANLAXMI BANK LIMITED,32.4,32.5,32.17,32.34,32.23,32.26,,32.34,,,463383,14988703.93,1479,F1,1,,,,,,Cash Only,32.336666666666666,32.335,32.33833333333333,32.33833333333333,32.335,0.0033333333333303017,0.010307153164286646,Narrow,Bullish,Above CPR,True,False
2026-08-14,2026-08-14,CM,NSE,STK,24445,INE976R01033,AGIIL,EQ,,,,,AGI INFRA LIMITED,300.0,304.9,298.8,301.9,300.5,297.9,,301.89,,,2533929,765206373.35,16522,F1,1,,,,,,Cash Only,301.8666666666667,301.85,301.8833333333333,301.8833333333333,301.85,0.03333333333330302,0.011041183614873475,Narrow,Bullish,Above CPR,True,False
2026-08-14,2026-08-14,CM,NSE,STK,17700,INF204KB1882,LTGILTBEES,EQ,,,,,NIP IND ETF LONGTERM GILT,30.15,30.15,30.08,30.12,30.13,30.09,,30.12,,,1089898,32830612.21,576,F1,1,,,,,,Cash Only,30.116666666666664,30.115,30.11833333333333,30.11833333333333,30.115,0.0033333333333303017,0.01106684373615638,Narrow,Bullish,Above CPR,True,False
2026-08-14,2026-08-14,CM,NSE,STK,759978,INF740KA1WV7,MSCIADD,EQ,,,,,DSPAMC - MSCIADD,30.0,30.0,29.99,29.99,29.99,30.05,,29.99,,,20,599.9,2,F1,1,,,,,,Cash Only,29.99333333333333,29.994999999999997,29.99166666666666,29.994999999999997,29.99166666666666,0.003333333333337407,0.01111481604980796,Narrow,Bearish,Below CPR,False,True
2026-08-14,2026-08-14,CM,NSE,STK,4471,INE579B01039,ELPROINTL,EQ,,,,,ELPRO INTERNATIONAL LTD,174.02,175.62,174.02,174.85,175.0,174.73,,174.85,,,6400,1118261.88,127,F1,1,,,,,,Cash Only,174.83,174.82,174.84000000000003,174.84000000000003,174.82,0.020000000000038654,0.011438375750665516,Narrow,Bullish,Above CPR,True,False
2026-08-14,2026-08-14,CM,NSE,STK,15254,INE482A01020,CEATLTD,EQ,,,,,CEAT LIMITED,3696.0,3715.8,3663.1,3688.8,3690.0,3696.5,,3688.73,,,34048,125425179.2,6634,F1,1,,,,,,Cash Only,3689.2333333333336,3689.45,3689.0166666666673,3689.45,3689.0166666666673,0.43333333333248447,0.011747271018555749,Narrow,Bearish,Below CPR,False,True
2026-08-14,2026-08-14,CM,NSE,STK,763572,INF666M01OT5,PVTBKGROWW,EQ,,,,,GROWWAMC - PVTBKGROWW,27.77,27.77,27.26,27.51,27.54,27.48,,27.51,,,11852,324905.26,96,F1,1,,,,,,Cash Only,27.513333333333335,27.515,27.51166666666667,27.515,27.51166666666667,0.0033333333333303017,0.01211680600992476,Narrow,Bearish,Below CPR,False,True
2026-08-14,2026-08-14,CM,NSE,STK,5516,INE696V01013,JAIPURKURT,EQ,,,,,NANDANI CREATION LIMITED,27.99,27.99,27.0,27.49,27.5,27.07,,27.49,,,7843,215791.91,55,F1,1,,,,,,Cash Only,27.49333333333333,27.494999999999997,27.49166666666666,27.494999999999997,27.49166666666666,0.003333333333337407,0.012125621438113523,Narrow,Bearish,Below CPR,False,True
2026-08-14,2026-08-14,CM,NSE,STK,11441,INF767K01OT5,LICNETFSEN,EQ,,,,,LICNAMC - LICNFESGP,884.14,884.74,874.93,880.0,880.0,883.91,,880.0,,,138,121023.61,10,F1,1,,,,,,Cash Only,879.89,879.835,879.9449999999999,879.9449999999999,879.835,0.10999999999989996,0.012499999999988633,Narrow,Bullish,Above CPR,True,False
