TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,SYMBOL,SERIES,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,NAME,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,VOLUME,VALUE,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4,Segment,Industry,Nifty500,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,Overlay,History_OK,Regime,Own_Narrow,ATR14,SMA50,SMA100,Width_ATR,Value_Ratio,Above_SMA50,Above_SMA100,Setup,Signal_Direction,Signal_Score,Signal_Grade,Signal_Explanation,Strategy_Type,Strategy_Setup,Strategy_Confirmation,Strategy_Explanation,Daily_Signal,Weekly_Signal,Monthly_Signal,Confluence_Score
2026-09-11,2026-09-11,CM,NSE,STK,765387,INE1B3O01011,SUNSHINE,EQ,,,,,SUNSHINE PICTURES LIMITED,512.4,524.95,407.8,407.8,407.8,509.7,,407.63,,,3900142,1749300005.7,58512,F1,1,,,,,,Cash Only,Unclassified,False,446.84999999999997,466.375,427.32499999999993,466.375,427.32499999999993,39.05000000000007,9.575772437469364,Wide,Bearish,Below CPR,False,False,1.0,14,1196382986.5500002,Lower,False,Risk Off,False,,,,,1.4621572066520623,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed,0,0,0,0
2026-09-11,2026-09-11,CM,NSE,STK,16943,INE760Y01011,ASHOKAMET,EQ,,,,,ASHOKA METCAST LIMITED,14.54,17.2,14.01,17.2,17.2,14.34,,17.18,,,1455188,24486195.03,2863,F1,1,,,,,,Cash Only,Unclassified,False,16.136666666666667,15.605,16.668333333333333,16.668333333333333,15.605,1.0633333333333326,6.182170542635655,Wide,Bullish,Above CPR,False,False,1.0,60,165720.055,Higher,True,Risk Off,False,0.9578571428571429,14.174,14.943,1.1101168282376328,147.7563776454214,True,True,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed,0,0,0,0
2026-09-11,2026-09-11,CM,NSE,STK,2859,INE301A01014,RAYMOND,EQ,,,,,RAYMOND LTD,853.85,1024.5,835.05,1002.8,1003.0,853.85,,1002.82,,,16245056,15704419966.2,395484,F1,1,,,,,,Cash Only,Unclassified,False,954.1166666666667,929.775,978.4583333333334,978.4583333333334,929.775,48.683333333333394,4.854740061162086,Wide,Bullish,Above CPR,False,False,1.0,60,294653690.85,Higher,True,Risk Off,False,53.721428571428575,647.523,588.6395,0.9062181447502559,53.29788987504889,True,True,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed,0,0,0,0
2026-09-11,2026-09-11,CM,NSE,STK,13771,INE273D01027,VGL,EQ,,,,,VARVEE GLOBAL LIMITED,57.96,69.33,54.62,66.82,65.21,57.78,,66.82,,,2056842,136115228.73,10155,F1,1,,,,,,Cash Only,Unclassified,False,63.589999999999996,61.974999999999994,65.205,65.205,61.974999999999994,3.230000000000004,4.833882071236164,Wide,Bullish,Above CPR,False,False,1.0,60,1402722.8199999998,Higher,True,Risk Off,False,4.510714285714287,59.9828,62.685,0.7160728424386389,97.03643997892614,True,True,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed,0,0,0,0
2026-09-11,2026-09-11,CM,NSE,STK,765110,INE442D01010,MEDICAPQ,EQ,,,,,MEDI CAPS LTD.,34.59,36.2,31.7,31.7,31.7,35.22,,31.71,,,64727,2099900.38,536,F1,1,,,,,,Cash Only,Unclassified,False,33.2,33.95,32.45,33.95,32.45,1.5,4.731861198738171,Wide,Bearish,Below CPR,False,False,1.0,20,69237.57,Overlapping,True,Risk Off,False,3.011428571428571,,,0.49810246679316894,30.328915067354323,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed,0,0,0,0
2026-09-11,2026-09-11,CM,NSE,STK,764548,INE869T01028,MOLBIO,EQ,,,,,MOLBIO DIAGNOSTICS LTD,1545.0,1686.8,1391.7,1438.2,1406.7,1509.4,,1438.53,,,22057840,34171233983.6,828870,F1,1,,,,,,Cash Only,Unclassified,False,1505.5666666666666,1539.25,1471.8833333333332,1539.25,1471.8833333333332,67.36666666666679,4.684095860566457,Wide,Bearish,Below CPR,False,False,0.95,20,2196931579.2,Higher,True,Risk Off,False,107.46071428571426,,,0.6268957647866896,15.554072920215049,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed,0,0,0,0
2026-09-11,2026-09-11,CM,NSE,STK,762700,INE214F01026,GRAVISSHO,EQ,,,,,GRAVISS HOSPITALITY LTD.,37.5,42.7,36.83,42.7,42.7,35.59,,42.7,,,433905,17968205.43,1653,F1,1,,,,,,Cash Only,Unclassified,False,40.74333333333333,39.765,41.721666666666664,41.721666666666664,39.765,1.9566666666666634,4.5823575331771975,Wide,Bullish,Above CPR,False,False,0.9833333333333333,60,28372.675,Higher,True,Risk Off,False,2.684285714285714,30.251400000000004,29.521299999999997,0.7289338300514446,633.2926109364028,True,True,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed,0,0,0,0
2026-09-11,2026-09-11,CM,NSE,STK,759820,INE15B701018,PINELABS,EQ,,,,,PINE LABS LIMITED,171.0,206.38,170.96,202.17,198.85,173.17,,202.18,,,276696049,53093085875.22,1171675,F1,1,,,,,,Cash Only,Financial Services,True,193.17,188.67000000000002,197.66999999999996,197.66999999999996,188.67000000000002,8.999999999999943,4.451699065143169,Wide,Bullish,Above CPR,False,False,1.0,60,2213715248.135,Higher,True,Risk Off,False,9.49142857142857,157.59339999999997,160.52390000000003,0.9482239614689888,23.983701571351418,True,True,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed,0,0,0,0
2026-09-11,2026-09-11,CM,NSE,STK,765382,INE1WFC01025,SHANKESH,EQ,,,,,SHANKESH JEWELLERS LTD,104.4,115.9,100.0,101.3,101.3,98.41,,101.32,,,53876821,5747075774.9,281997,F1,1,,,,,,Cash Only,Unclassified,False,105.73333333333333,107.95,103.51666666666667,107.95,103.51666666666667,4.433333333333337,4.376439618295496,Wide,Bearish,Below CPR,False,False,0.9285714285714286,14,670574831.05,Higher,False,Risk Off,False,,,,,8.570372028280735,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed,0,0,0,0
2026-09-11,2026-09-11,CM,NSE,STK,763753,INE0ZK601013,CSM,EQ,,,,,CSM TECHNOLOGIES LIMITED,101.15,101.15,76.26,83.44,84.11,94.96,,83.38,,,2772772,240428469.4,19621,F1,1,,,,,,Cash Only,Unclassified,False,86.95,88.70500000000001,85.195,88.70500000000001,85.195,3.5100000000000193,4.206615532118911,Wide,Bearish,Below CPR,False,False,1.0,42,27070322.125,Lower,True,Risk Off,False,4.135000000000001,,,0.8488512696493394,8.881625726129036,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed,0,0,0,0
2026-09-11,2026-09-11,CM,NSE,STK,14398,INE005I01014,AMDIND,EQ,,,,,AMD INDUSTRIES LIMITED,56.32,65.2,55.51,64.03,65.0,56.04,,64.03,,,484603,30428790.9,3522,F1,1,,,,,,Cash Only,Unclassified,False,61.580000000000005,60.355000000000004,62.80500000000001,62.80500000000001,60.355000000000004,2.450000000000003,3.8263314071529013,Wide,Bullish,Above CPR,False,False,1.0,60,728795.79,Higher,True,Risk Off,False,4.07357142857143,50.815999999999995,48.48049999999999,0.6014378397334741,41.752149665957866,True,True,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed,0,0,0,0
2026-09-11,2026-09-11,CM,NSE,STK,3727,INE02AR01019,ANMOL,EQ,,,,,ANMOL INDIA LIMITED,15.0,16.87,15.0,16.87,16.87,15.34,,16.96,,,1521669,24910646.66,3422,F1,1,,,,,,Cash Only,Unclassified,False,16.246666666666666,15.935,16.55833333333333,16.55833333333333,15.935,0.6233333333333295,3.69492195218334,Wide,Bullish,Above CPR,False,False,0.9333333333333333,60,259990.675,Higher,True,Risk Off,False,0.9771428571428571,10.6164,11.108699999999999,0.6379142300194893,95.81361585372245,True,True,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed,0,0,-2,-2
2026-09-11,2026-09-11,CM,NSE,STK,24532,INE816B01035,FILATEX,EQ,,,,,FILATEX INDIA LTD,76.0,90.9,74.27,87.41,88.0,76.25,,87.43,,,38898608,3286806772.45,204403,F1,1,,,,,,Cash Only,Unclassified,False,84.19333333333334,82.58500000000001,85.80166666666668,85.80166666666668,82.58500000000001,3.2166666666666686,3.67997559394425,Wide,Bullish,Above CPR,False,False,1.0,60,192256647.65,Higher,True,Risk Off,False,4.800000000000002,75.2336,61.428000000000004,0.6701388888888891,17.095933028196644,True,True,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed,0,0,0,0
2026-09-11,2026-09-11,CM,NSE,STK,25608,INE337M01021,INDOTHAI,EQ,,,,,INDO THAI SEC LTD,43.4,45.49,41.17,41.17,41.17,43.43,,41.19,,,20200138,886414139.97,40368,F1,1,,,,,,Cash Only,Unclassified,False,42.61,43.33,41.89,43.33,41.89,1.4399999999999977,3.49769249453485,Wide,Bearish,Below CPR,False,False,0.9833333333333333,60,149026911.33499998,Lower,True,Risk Off,False,2.63,128.7814,192.57139999999998,0.5475285171102653,5.948013899163591,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed,0,0,0,0
