TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,SYMBOL,SERIES,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,NAME,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,VOLUME,VALUE,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4,Segment,Industry,Nifty500,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,Overlay,History_OK,Regime,Own_Narrow,ATR14,SMA50,SMA100,Width_ATR,Value_Ratio,Above_SMA50,Above_SMA100,Setup,Signal_Direction,Signal_Score,Signal_Grade,Signal_Explanation,Strategy_Type,Strategy_Setup,Strategy_Confirmation,Strategy_Explanation,Daily_Signal,Weekly_Signal,Monthly_Signal,Confluence_Score
2026-09-02,2026-09-02,CM,NSE,STK,29124,INE785M01021,PCJEWELLER,EQ,,,,,PC JEWELLER LTD,10.3,10.39,9.98,10.18,10.17,10.32,,10.18,,,274840339,2797179502.04,81554,F1,1,,,,,,Cash Only,Unclassified,False,10.183333333333334,10.185,10.181666666666667,10.185,10.181666666666667,0.0033333333333338544,0.032743942370666544,Narrow,Bearish,Below CPR,False,True,0.03333333333333333,60,1907006110.76,Lower,True,Risk Off,True,0.5114285714285715,9.7988,9.437199999999999,0.006517690875233793,1.466791053399005,True,True,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,2,0,2
2026-09-02,2026-09-02,CM,NSE,STK,759057,INE13B501022,SAATVIKGL,EQ,,,,,SAATVIK GREEN ENERGY LTD,416.6,421.15,412.55,417.25,417.0,420.5,,417.22,,,32529,13563197.1,1403,F1,1,,,,,,Cash Only,Unclassified,False,416.98333333333335,416.85,417.1166666666667,417.1166666666667,416.85,0.2666666666666515,0.06391052526462589,Narrow,Bullish,Above CPR,True,False,0.08333333333333333,60,36698106.275000006,Inside,True,Risk Off,True,16.18571428571428,436.77299999999997,449.6525,0.016475433951161175,0.36958847408537016,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,2,0,2
2026-09-02,2026-09-02,CM,NSE,STK,5449,INE488A01050,CHEMPLASTS,EQ,,,,,CHEMPLAST SANMAR LIMITED,171.13,172.38,167.61,169.83,170.5,170.35,,169.83,,,128382,21801102.16,3938,F1,1,,,,,,Cash Only,Unclassified,False,169.94000000000003,169.995,169.88500000000005,169.995,169.88500000000005,0.1099999999999568,0.06477065300592169,Narrow,Bearish,Below CPR,False,True,0.1,60,45759786.86,Lower,True,Risk Off,True,6.6021428571428595,192.106,208.57150000000001,0.016661257167579734,0.47642490614520316,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,2,0,2
2026-09-02,2026-09-02,CM,NSE,STK,15073,INE139I01011,BVCL,EQ,,,,,BARAK VALLEY CEM. LTD.,43.1,43.77,42.2,42.93,43.49,43.5,,42.91,,,6239,270820.17,89,F1,1,,,,,,Cash Only,Unclassified,False,42.96666666666667,42.985,42.94833333333334,42.985,42.94833333333334,0.03666666666666174,0.0854103579470341,Narrow,Bearish,Below CPR,False,True,0.11666666666666667,60,598618.245,Lower,True,Risk Off,True,2.087142857142857,41.9374,42.3167,0.01756787588409529,0.4524088135669837,True,True,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,2,0,2
2026-09-02,2026-09-02,CM,NSE,STK,29731,INE942C01045,GUJTHEM,EQ,,,,,GUJARAT THEMIS BIOSYN LTD,408.95,420.2,407.1,413.05,411.5,419.95,,413.05,,,1719974,709264738.15,5334,F1,1,,,,,,Cash Only,Unclassified,False,413.45,413.65,413.25,413.65,413.25,0.39999999999997726,0.09684057620142289,Narrow,Bearish,Below CPR,False,True,0.16666666666666666,60,27455193.1,Lower,True,Risk Off,True,18.910714285714278,376.106,372.9629,0.02115203021718483,25.833536685269205,True,True,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,2,0,2
2026-09-02,2026-09-02,CM,NSE,STK,3807,INE505Y01010,VINEETLAB,EQ,,,,,VINEET LABORATORIES LTD,38.95,38.95,36.31,37.57,38.0,37.95,,37.57,,,67674,2553754.32,598,F1,1,,,,,,Cash Only,Unclassified,False,37.61000000000001,37.63,37.59000000000001,37.63,37.59000000000001,0.03999999999999204,0.10646792653710951,Narrow,Bearish,Below CPR,False,True,0.1,60,3337472.8049999997,Lower,True,Risk Off,True,2.1821428571428565,34.5066,33.690799999999996,0.018330605564644477,0.7651760686032018,True,True,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,2,0,2
2026-09-02,2026-09-02,CM,NSE,STK,16783,INE200A01026,GVT&D,EQ,,,,,GE VERNOVA T&D INDIA LTD,4280.0,4282.5,4183.2,4240.0,4240.0,4324.0,,4239.92,,,836148,3529375660.6,73323,F1,1,,,,,,F&O + Cash,Capital Goods,True,4235.233333333334,4232.85,4237.616666666667,4237.616666666667,4232.85,4.766666666666424,0.11242138364779303,Narrow,Bullish,Above CPR,True,False,0.11666666666666667,60,3837490370.5,Lower,True,Risk Off,True,142.0857142857142,4425.103999999999,4547.637,0.033547824921239686,0.9197093203754789,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,2,0,2
2026-09-02,2026-09-02,CM,NSE,STK,759934,INE04VU01023,STYL,EQ,,,,,SESHAASAI TECHNOLOGIES L,388.6,392.2,378.05,386.0,388.0,386.8,,386.0,,,80614,31075831.75,3272,F1,1,,,,,,Cash Only,Unclassified,False,385.4166666666667,385.125,385.70833333333337,385.70833333333337,385.125,0.5833333333333712,0.15112262521589928,Narrow,Bullish,Above CPR,True,False,0.15,60,54757960.3,Lower,True,Risk Off,True,19.239285714285707,372.69199999999995,317.06489999999997,0.03031990594641619,0.5675125877542959,True,True,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,2,0,2
2026-09-02,2026-09-02,CM,NSE,STK,10568,INE809A01032,RAMAPHO,EQ,,,,,RAMA PHOSPHATES LIMITED,121.86,124.0,121.1,122.93,123.34,122.22,,122.93,,,6459,791122.63,260,F1,1,,,,,,Cash Only,Unclassified,False,122.67666666666666,122.55,122.80333333333333,122.80333333333333,122.55,0.2533333333333303,0.2060793405461078,Narrow,Bullish,Above CPR,True,False,0.18333333333333332,60,3490480.25,Inside,True,Risk Off,True,3.838571428571427,124.99700000000001,127.4709,0.0659967745937221,0.22665151306901107,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,2,0,2
2026-09-02,2026-09-02,CM,NSE,STK,3813,INE420B01036,ARIHANTCAP,EQ,,,,,ARIHANT CAPITAL MKTS LTD,79.8,79.98,77.63,78.48,78.41,80.03,,78.47,,,132223,10393993.15,1201,F1,1,,,,,,Cash Only,Unclassified,False,78.69666666666667,78.805,78.58833333333334,78.805,78.58833333333334,0.21666666666666856,0.2760788311247051,Moderate,Bearish,Below CPR,False,False,0.31666666666666665,60,11460362.575,Lower,True,Risk Off,False,2.807857142857144,75.222,72.4127,0.07716441957093255,0.9069515106506132,True,True,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,0,2,0,2
2026-09-02,2026-09-02,CM,NSE,STK,19015,INE0KNT01012,MVGJL,EQ,,,,,MANOJ VAIBHAV GEM N JEW L,161.9,166.93,158.0,161.76,162.4,162.37,,161.76,,,84333,13695561.99,1892,F1,1,,,,,,Cash Only,Unclassified,False,162.23,162.465,161.99499999999998,162.465,161.99499999999998,0.4700000000000273,0.2905539070227667,Moderate,Bearish,Below CPR,False,False,0.3,60,9169307.805,Lower,True,Risk Off,False,6.962142857142861,157.41639999999998,159.9873,0.06750795116446474,1.493630956802633,True,True,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,0,2,0,2
2026-09-02,2026-09-02,CM,NSE,STK,24924,INE819L01012,ELGIRUBCO,EQ,,,,,ELGI RUBBER CO. LTD,60.66,61.8,59.4,60.88,61.5,60.66,,60.88,,,56371,3416957.63,1424,F1,1,,,,,,Cash Only,Unclassified,False,60.69333333333333,60.599999999999994,60.78666666666666,60.78666666666666,60.599999999999994,0.18666666666666742,0.3066141042487967,Moderate,Bullish,Above CPR,False,False,0.23333333333333334,60,2810189.705,Higher,True,Risk Off,True,3.09,57.45219999999999,53.6087,0.06040992448759464,1.2159170692001378,True,True,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,0,2,0,2
2026-09-02,2026-09-02,CM,NSE,STK,20698,INE807K01035,SCHAND,EQ,,,,,S CHAND AND COMPANY LTD,133.55,135.75,131.36,134.2,133.05,133.55,,134.23,,,26812,3572661.83,749,F1,1,,,,,,Cash Only,Unclassified,False,133.77,133.555,133.985,133.985,133.555,0.4300000000000068,0.3204172876304075,Moderate,Bullish,Above CPR,False,False,0.5833333333333334,60,3972386.07,Lower,True,Risk Off,False,4.170714285714291,143.9688,152.1953,0.10309984586401932,0.8993742720480339,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,0,2,0,2
2026-09-02,2026-09-02,CM,NSE,STK,757478,INE090501011,SCODATUBES,EQ,,,,,SCODA TUBES LIMITED,130.62,131.46,127.24,128.61,128.55,130.29,,128.59,,,121615,15654920.46,1407,F1,1,,,,,,Cash Only,Unclassified,False,129.10333333333332,129.35,128.85666666666665,129.35,128.85666666666665,0.4933333333333394,0.3835886271155737,Moderate,Bearish,Below CPR,False,False,0.45,60,25532922.645,Overlapping,True,Risk Off,False,4.467857142857146,141.0838,141.1631,0.11041833200106708,0.6131268510722424,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,0,2,0,2
2026-09-02,2026-09-02,CM,NSE,STK,9356,INE255X01014,MSTCLTD,EQ,,,,,MSTC LIMITED,728.0,728.0,708.55,711.75,712.3,729.55,,711.8,,,166202,118981216.15,6973,F1,1,,,,,,Cash Only,Unclassified,False,716.1,718.275,713.9250000000001,718.275,713.9250000000001,4.349999999999909,0.6111696522655299,Moderate,Bearish,Below CPR,False,False,0.43333333333333335,60,296503773.775,Lower,True,Risk Off,False,32.792857142857144,654.734,570.845,0.1326508385972527,0.4012806131779225,True,True,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,0,2,0,2
2026-09-02,2026-09-02,CM,NSE,STK,7780,INE977Y01011,BCONCEPTS,EQ,,,,,BRAND CONCEPTS LIMITED,158.57,168.8,158.57,165.27,165.8,162.75,,165.22,,,7512,1223305.57,441,F1,1,,,,,,Cash Only,Unclassified,False,164.21333333333334,163.685,164.74166666666667,164.74166666666667,163.685,1.056666666666672,0.6393578185191939,Moderate,Bullish,Above CPR,False,False,0.4166666666666667,60,2593565.48,Overlapping,True,Risk Off,False,9.174285714285714,180.709,199.2584,0.11517699574379794,0.4716694370870482,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,0,2,0,2
